feature1,feature2,true_label,predicted_label,true_label_processed,predicted_label_processed
0.1325895,0.22897469,1.0,1,0,0
0.5120963,0.22918391,1.0,1,0,0
0.20053361,0.22294718,1.0,1,0,0
0.1419743,0.21418174,1.0,0,1,0
0.1334998,0.19521073,0.0,0,1,1
0.26720858,0.15305376,0.0,0,1,1
0.066946246,0.12504221,0.0,0,1,1
0.1052284,0.111208506,0.0,0,1,1
0.107087374,0.122951314,0.0,0,1,1
0.1350149,0.111196324,0.0,0,1,1
0.0067001176,0.11121077,0.0,0,1,1
0.31069425,0.126328,1.0,1,0,0
0.11467683,0.14974682,1.0,1,0,0
0.08683677,0.18146724,1.0,1,0,0
0.09045463,0.22148924,1.0,1,0,0
0.502262,0.26981285,1.0,1,0,0
0.05071256,0.108481444,1.0,1,0,0
0.05071256,0.14623715,1.0,1,0,0
0.3357303,0.17598794,1.0,1,0,0
0.24259071,0.19773382,1.0,1,0,0
0.24892351,0.21147478,1.0,1,0,0
0.22343205,0.21721081,0.0,0,1,1
0.18040851,0.1930875,0.0,0,1,1
0.1750497,0.16256134,0.0,0,1,1
0.05521027,0.15411738,0.0,0,1,1
0.2253455,0.16745743,0.0,0,1,1
0.09205897,0.19697955,1.0,0,1,0
0.2986801,0.22599982,1.0,1,0,0
0.20304696,0.25569302,1.0,1,0,0
0.434141,0.26828367,1.0,1,0,0
0.20652324,0.2680841,1.0,1,0,0
0.23027736,0.23995526,1.0,1,0,0
0.20902897,0.20516595,1.0,1,0,0
0.20825489,0.16541672,0.0,0,1,1
0.06954704,0.14127034,0.0,0,1,1
0.112429895,0.12594894,0.0,0,1,1
0.09739747,0.1108287,0.0,0,1,1
0.12477968,0.1028851,0.0,0,1,1
0.20067188,0.10370717,0.0,0,1,1
0.013500323,0.11631032,0.0,0,1,1
0.09739747,0.1108287,0.0,0,1,1
0.12477968,0.1028851,0.0,0,1,1
0.20067188,0.10370717,0.0,0,1,1
0.013500323,0.11631032,0.0,0,1,1
0.13537925,0.12407678,0.0,0,1,1
0.057607356,0.14256114,0.0,0,1,1
0.29816136,0.16917804,0.0,1,0,1
0.114800856,0.20520206,0.0,1,0,1
0.22695434,0.21475251,1.0,1,0,0
0.21253358,0.20805469,1.0,1,0,0
0.39024863,0.17839107,1.0,1,0,0
0.061441,0.1505557,1.0,0,1,0
0.030148534,0.12140821,1.0,0,1,0
0.010580921,0.09267907,0.0,0,1,1
0.17322138,0.076321386,0.0,0,1,1
0.092563614,0.09109023,0.0,0,1,1
0.056598015,0.12520778,0.0,0,1,1
0.23358563,0.15990344,0.0,0,1,1
0.050853148,0.1807816,0.0,0,1,1
0.3739291,0.20347834,0.0,0,1,1
0.21748461,0.21089998,0.0,0,1,1
0.09711967,0.21104558,0.0,1,0,1
0.2573322,0.21167155,1.0,1,0,0
0.3239224,0.21398212,1.0,1,0,0
0.04888922,0.20810702,1.0,1,0,0
0.09199105,0.19997653,1.0,1,0,0
0.4933863,0.18959065,1.0,1,0,0
0.14577846,0.17694935,0.0,1,0,1
0.052635767,0.16205266,0.0,0,1,1
0.31092933,0.29636103,0.0,0,1,1
0.31092933,0.22457804,0.0,0,1,1
0.11559757,0.16766962,0.0,0,1,1
0.01272798,0.12563582,0.0,0,1,1
0.14558037,0.09847658,0.0,0,1,1
0.021685254,0.08619195,0.0,0,1,1
0.1907452,0.09920731,0.0,0,1,1
0.08551209,0.13137953,0.0,0,1,1
0.12565984,0.15987799,0.0,0,1,1
0.19009468,0.18998295,1.0,0,1,0
0.3106411,0.21119969,1.0,0,1,0
0.14897509,0.22676742,1.0,1,0,0
0.2527037,0.2227987,1.0,1,0,0
0.23478317,0.20718664,1.0,1,0,0
0.24301745,0.19826639,1.0,1,0,0
0.10098486,0.18413492,1.0,1,0,0
0.069729395,0.16479221,0.0,0,1,1
0.18896943,0.14023829,0.0,0,1,1
0.1305176,0.11047314,0.0,0,1,1
0.075659856,0.038182415,0.0,0,1,1
0.075659856,0.06532797,0.0,0,1,1
0.18896943,0.14023829,0.0,0,1,1
0.1305176,0.11047314,0.0,0,1,1
0.075659856,0.038182415,0.0,0,1,1
0.075659856,0.06532797,0.0,0,1,1
0.04881261,0.09051555,0.0,0,1,1
0.060144935,0.11374513,0.0,0,1,1
0.06897966,0.13501672,0.0,0,1,1
0.20281757,0.15433034,0.0,0,1,1
0.21471761,0.18355013,0.0,0,1,1
0.30732682,0.21091187,0.0,0,1,1
0.13037473,0.2207888,0.0,1,0,1
0.14740497,0.20705797,1.0,1,0,0
0.27633232,0.18028836,1.0,1,0,0
0.22147347,0.15161027,1.0,1,0,0
0.049537815,0.12798366,1.0,1,0,0
0.043943297,0.10362723,1.0,0,1,0
0.14843608,0.08924468,0.0,0,1,1
0.06652435,0.087377064,0.0,0,1,1
0.08251978,0.1117956,0.0,0,1,1
0.0943331,0.13709585,0.0,0,1,1
0.19640052,0.16782233,0.0,0,1,1
0.2937012,0.19191752,1.0,1,0,0
0.16667211,0.23348479,1.0,1,0,0
0.25747204,0.26586655,1.0,1,0,0
0.1715465,0.27425456,1.0,1,0,0
0.44137013,0.26382595,1.0,1,0,0
0.21008693,0.24935207,1.0,1,0,0
0.38946527,0.24073273,1.0,1,0,0
0.024555076,0.22587046,1.0,1,0,0
0.08856009,0.19411936,1.0,1,0,0
0.3793581,0.17867194,1.0,1,0,0
0.12713143,0.16618952,1.0,1,0,0
0.16210943,0.18326572,1.0,1,0,0
0.15965126,0.18279237,1.0,1,0,0
0.14402753,0.17788169,1.0,1,0,0
0.2855747,0.16807854,1.0,1,0,0
0.103429966,0.16719867,0.0,1,0,1
0.17800349,0.16608073,0.0,0,1,1
0.090081766,0.14335398,0.0,0,1,1
0.20779534,0.11699479,0.0,0,1,1
0.12385135,0.10653635,0.0,0,1,1
0.08790492,0.114884265,0.0,0,1,1
-0.0019661076,0.13142745,0.0,0,1,1
0.11149476,0.15170288,1.0,0,1,0
0.322635,0.1712693,1.0,1,0,0
0.21578668,0.19316073,1.0,1,0,0
0.20766409,0.20931043,1.0,1,0,0
0.15270974,0.21259296,1.0,1,0,0
0.29572418,0.19320022,0.0,1,0,0
0.016395751,0.17169793,0.0,0,0,0
0.20766409,0.20931043,1.0,1,1,1
0.15270974,0.21259296,1.0,0,1,1
0.29572418,0.19320022,0.0,0,1,1
0.016395751,0.17169793,0.0,0,1,1
0.26138583,0.1606577,0.0,0,1,1
0.19359843,0.1695266,0.0,0,1,1
0.08148831,0.17334118,0.0,0,1,1
0.1201279,0.1767597,0.0,0,1,1
0.31419045,0.16808142,0.0,0,1,1
0.16835661,0.15694074,0.0,0,1,1
0.1586149,0.15209873,0.0,0,1,1
0.10151712,0.15871496,0.0,0,1,1
0.08572808,0.17603542,0.0,0,1,1
0.21917725,0.19745876,1.0,1,0,0
0.17883946,0.20764905,1.0,1,0,0
0.39747575,0.21939954,1.0,1,0,0
0.26550707,0.23271021,1.0,1,0,0
0.27526078,0.24758108,1.0,1,0,0
0.13440008,0.26401213,0.0,0,0,0
0.3622353,0.34431055,1.0,1,0,0
0.3622353,0.28414878,1.0,1,0,0
0.1978506,0.23351565,1.0,1,0,0
0.18699622,0.19241115,1.0,1,0,0
-0.010486995,0.16083528,1.0,1,0,0
0.12015185,0.13878803,0.0,1,0,1
0.19385222,0.137007,0.0,0,1,1
0.28248727,0.14337017,0.0,0,1,1
0.07035728,0.15303373,0.0,0,1,1
0.13810429,0.14626338,0.0,0,1,1
0.18541948,0.13675833,0.0,0,1,1
0.07004005,0.13244216,0.0,0,1,1
0.11641845,0.15481447,0.0,0,1,1
0.19673961,0.18373343,0.0,0,1,1
0.1429955,0.18960355,0.0,0,1,1
0.32022977,0.19294992,0.0,0,1,1
0.31916428,0.19377257,1.0,0,1,0
0.12929401,0.19207148,1.0,1,0,0
0.12148879,0.18784665,1.0,1,0,0
0.31368023,0.30619857,1.0,1,0,0
0.31368023,0.31268546,1.0,1,0,0
0.23264834,0.3127551,1.0,1,0,0
0.39562142,0.30640757,1.0,1,0,0
0.27167615,0.29364282,1.0,1,0,0
0.37239578,0.27446082,1.0,0,1,0
0.19503486,0.2380126,1.0,0,1,0
0.16171409,0.1974543,0.0,0,1,1
0.19967088,0.16863772,0.0,0,1,1
0.123449564,0.1512743,0.0,0,1,1
0.08269679,0.14740047,0.0,0,1,1
0.09425789,0.14297624,0.0,0,1,1
0.19967088,0.16863772,0.0,0,1,1
0.123449564,0.1512743,0.0,0,1,1
0.08269679,0.14740047,0.0,0,1,1
0.09425789,0.14297624,0.0,0,1,1
0.34145588,0.15018794,0.0,0,1,1
0.15014747,0.15953971,0.0,0,1,1
0.06236939,0.1736468,0.0,0,1,1
0.19081897,0.19250917,0.0,1,0,1
0.22976924,0.21612686,1.0,1,0,0
0.27342856,0.24449985,1.0,1,0,0
0.19861054,0.18393914,1.0,1,0,0
0.19861054,0.19494613,1.0,1,0,0
0.065925345,0.2019588,1.0,1,0,0
0.37720624,0.20497718,1.0,1,0,0
0.10441287,0.20400126,1.0,1,0,0
0.30162498,0.19903103,1.0,1,0,0
0.17531571,0.18646479,1.0,1,0,0
0.23571052,0.17200246,1.0,0,1,0
0.0144195715,0.16094095,1.0,0,1,0
0.09320699,0.13721336,1.0,0,1,0
0.22319831,0.11819508,1.0,0,1,0
0.1674378,0.100591995,0.0,0,1,1
0.10537164,0.10771102,0.0,0,1,1
0.010021626,0.12024058,0.0,0,1,1
0.07343492,0.13163792,0.0,0,1,1
0.15124674,0.14780852,0.0,0,1,1
0.28170797,0.16875237,1.0,1,0,0
0.2088324,0.19446947,1.0,1,0,0
0.1772739,0.22495984,1.0,1,0,0
0.14256069,0.1490029,0.0,0,1,1
0.14256069,0.18895935,0.0,0,1,1
0.29240906,0.22025514,0.0,0,1,1
0.19969396,0.24289027,0.0,0,1,1
0.28542447,0.25686473,0.0,0,1,1
0.33318645,0.26217854,1.0,1,0,0
0.17689121,0.2504215,1.0,1,0,0
0.17420135,0.23792072,1.0,1,0,0
0.37833917,0.22265662,1.0,1,0,0
0.09809082,0.21185094,1.0,1,0,0
0.20482719,0.19556026,0.0,0,1,1
0.14315532,0.16878845,0.0,0,1,1
0.2403912,0.13631977,0.0,0,1,1
0.111513935,0.098154224,0.0,0,1,1
-0.003040182,0.054291815,0.0,0,1,1
-0.0039527044,0.004732537,1.0,1,0,0
0.042126536,0.04450446,1.0,1,0,0
0.042126536,0.080990314,1.0,1,0,0
0.007536376,0.11034958,1.0,1,0,0
0.3477723,0.13258228,1.0,1,0,0
0.2150467,0.14768839,1.0,1,0,0
0.042126536,0.080990314,1.0,1,0,0
0.007536376,0.11034958,1.0,1,0,0
0.3477723,0.13258228,1.0,1,0,0
0.2150467,0.14768839,1.0,1,0,0
0.021265795,0.15566793,0.0,0,1,1
0.116207816,0.15269014,0.0,0,1,1
0.23645626,0.13030776,0.0,0,1,1
0.06298124,0.117737696,0.0,0,1,1
0.09968244,0.11166513,0.0,1,0,1
0.11587918,0.11502136,1.0,1,0,0
0.1557917,0.10466163,1.0,1,0,0
0.008906458,0.09349898,1.0,1,0,0
0.20074338,0.09204784,1.0,1,0,0
0.05698482,0.10023249,1.0,1,0,0
0.045441072,0.11408323,0.0,0,1,1
0.12430374,0.13360006,0.0,0,1,1
0.19138029,0.15878299,0.0,0,1,1
0.20681427,0.189632,0.0,0,1,1
0.2269656,0.21745378,0.0,0,1,1
0.2269656,0.22932486,0.0,0,1,1
0.20115963,0.23689224,0.0,0,1,1
0.25032428,0.2401559,0.0,0,1,1
0.27153274,0.23911588,0.0,0,1,1
0.14639062,0.23377217,1.0,1,0,0
0.44731197,0.22335318,1.0,1,0,0
0.07634213,0.20635276,1.0,1,0,0
0.0950136,0.18252505,1.0,1,0,0
0.29980087,0.17134397,1.0,1,0,0
0.09292367,0.15309146,0.0,0,1,1
0.09310291,0.15282305,0.0,0,1,1
0.2476849,0.15023702,0.0,0,1,1
0.08885603,0.15220782,0.0,0,1,1
0.23908532,0.14991145,0.0,0,1,1
0.038363285,0.14586185,0.0,0,1,1
0.18073301,0.1415018,0.0,0,1,1
0.18665676,0.13659601,0.0,0,1,1
0.06886988,0.1319272,0.0,0,1,1
0.1423469,0.13562243,0.0,0,1,1
0.1449161,0.12805867,0.0,0,1,1
0.09486239,0.11907738,0.0,0,1,1
0.16439572,0.10803132,0.0,0,1,1
0.10191759,0.0949205,0.0,0,1,1
0.02017121,0.07974491,0.0,0,1,1
0.09789746,0.06250457,0.0,0,1,1
0.09771279,0.115766376,1.0,0,1,0
0.09771279,0.117059246,1.0,1,0,0
0.17449497,0.119287334,1.0,1,0,0
0.1524351,0.12245064,1.0,1,0,0
0.06777789,0.12654917,1.0,1,0,0
0.17062874,0.13158292,0.0,0,1,0
0.17449497,0.119287334,1.0,0,1,0
0.1524351,0.12245064,1.0,0,1,0
0.06777789,0.12654917,1.0,0,1,0
0.17062874,0.13158292,0.0,0,1,1
0.083485514,0.14005433,0.0,0,1,1
0.16356552,0.14546582,0.0,0,1,1
0.13564967,0.14379705,0.0,0,1,1
0.15833393,0.14164253,0.0,0,1,1
0.26410747,0.14238648,0.0,0,1,1
0.06294112,0.13413233,0.0,0,1,1
-0.009143456,0.14044619,0.0,0,1,1
0.24520698,0.15941823,0.0,0,1,1
0.24013302,0.19376814,1.0,1,0,0
0.058294408,0.19842912,1.0,1,0,0
0.27348125,0.20003325,1.0,1,0,0
0.51618856,0.19858052,1.0,1,0,0
0.07855985,0.19407095,1.0,1,0,0
0.083625324,0.18650451,0.0,1,0,1
0.045882232,0.05728248,0.0,0,1,1
0.045882232,0.09002682,0.0,0,1,1
0.26670417,0.11927812,0.0,0,1,1
0.09799277,0.14503637,0.0,0,1,1
0.056890845,0.1673016,0.0,0,1,1
0.14674455,0.18607377,0.0,0,1,1
0.31157,0.21031888,0.0,0,1,1
0.19995542,0.22221643,0.0,0,1,1
0.19851226,0.21961011,0.0,0,1,1
0.32715937,0.20127471,0.0,0,1,1
0.2375999,0.18229595,0.0,0,1,1
-0.0029984347,0.16074467,0.0,0,1,1
0.034472466,0.1530018,0.0,0,1,1
0.27650607,0.1471591,0.0,0,1,1
0.097362705,0.14668703,0.0,0,1,1
0.30830374,0.15420711,1.0,0,1,0
0.042750258,0.14770389,1.0,0,1,0
0.19450861,0.13745531,1.0,0,1,0
0.107874855,0.12346139,1.0,0,1,0
0.036605366,0.10572212,1.0,0,1,0
0.14561346,0.084237516,0.0,0,1,0
0.16755968,0.16523442,1.0,0,1,0
0.16755968,0.18771431,1.0,0,1,0
0.19724502,0.20306262,1.0,0,1,0
0.21590538,0.21127939,1.0,0,1,0
0.24455565,0.21236458,1.0,0,1,0
0.16494875,0.20631823,0.0,0,1,1
0.346982,0.18202154,0.0,0,1,1
0.065401085,0.15856664,0.0,0,1,1
0.13528305,0.14300737,0.0,0,1,1
0.05070981,0.124385595,0.0,0,1,1
0.08728576,0.10988443,0.0,0,1,1
0.065401085,0.15856664,0.0,0,1,1
0.13528305,0.14300737,0.0,0,1,1
0.05070981,0.124385595,0.0,0,1,1
0.08728576,0.10988443,0.0,0,1,1
0.18877175,0.105075344,0.0,0,1,1
0.19990273,0.11525838,1.0,1,0,0
0.07040869,0.13612626,1.0,1,0,0
0.0068119057,0.16488706,1.0,1,0,0
0.3623154,0.20459512,1.0,1,0,0
0.12612393,0.26413044,1.0,1,0,0
0.3482523,0.32608747,1.0,1,0,0
0.42970482,0.37973154,1.0,1,0,0
0.4638573,0.392003,1.0,1,0,0
0.38971564,0.38463622,1.0,1,0,0
0.4902786,0.37466365,1.0,1,0,0
0.115457416,0.34928882,1.0,1,0,0
0.26917726,0.3085117,1.0,1,0,0
0.266675,0.25233233,1.0,1,0,0
0.23564538,0.18075068,0.0,1,0,0
0.16654217,0.13577297,1.0,1,0,0
0.16654217,0.1630273,1.0,1,0,0
0.07971383,0.18185265,1.0,1,0,0
0.1333116,0.19224906,1.0,1,0,0
0.24757402,0.19421649,1.0,1,0,0
0.43470186,0.18775494,1.0,1,0,0
0.12781917,0.16363816,1.0,1,0,0
0.03775842,0.13611488,0.0,0,1,1
0.08618175,0.11022235,0.0,0,1,1
0.04679005,0.09112109,0.0,0,1,1
0.0017413865,0.08423766,0.0,0,1,1
0.22084567,0.1043085,0.0,0,1,1
0.25651765,0.14524567,1.0,1,0,0
0.07026622,0.19007619,1.0,1,0,0
0.17935467,0.23093568,1.0,1,0,0
0.17005181,0.25870594,1.0,1,0,0
0.4853681,0.28285554,1.0,1,0,0
0.32761016,0.29711387,0.0,0,1,1
0.18954054,0.29489797,0.0,0,1,1
0.35851747,0.27915204,0.0,0,1,1
0.25849804,0.23488146,0.0,0,1,1
0.15418576,0.21455182,0.0,0,1,1
0.13026102,0.20205085,1.0,0,1,0
0.2251821,0.21066286,1.0,0,1,0
0.26031852,0.21418707,1.0,0,1,0
0.100955755,0.21634637,1.0,0,1,0
0.48777792,0.22440593,1.0,0,1,0
0.06493551,0.21821068,0.0,0,1,1
0.19304684,0.19728667,0.0,0,1,1
0.21256584,0.17216092,0.0,0,1,1
0.11356848,0.15741757,0.0,0,1,1
0.06493551,0.21821068,0.0,1,1,1
0.19304684,0.19728667,0.0,0,1,1
0.21256584,0.17216092,0.0,0,1,1
0.11356848,0.15741757,0.0,0,1,1
0.23406303,0.17510982,0.0,0,1,1
0.10469064,0.20076299,0.0,0,1,1
0.10837853,0.23470886,0.0,1,0,1
0.40854362,0.26507458,1.0,1,0,0
0.43988732,0.29576963,1.0,1,0,0
0.15935294,0.31123894,1.0,1,0,0
0.32504708,0.30106744,1.0,1,0,0
0.32641697,0.26287022,1.0,1,0,0
0.245181,0.21359791,1.0,0,1,0
0.13677748,0.16452916,1.0,0,1,0
0.042830847,0.13134785,0.0,0,1,1
0.1656994,0.11176889,0.0,0,1,1
0.054194793,0.10241894,0.0,0,1,1
0.06676326,0.10335344,0.0,0,1,1
0.111024514,0.107816525,0.0,0,1,1
0.29382968,0.11098989,1.0,1,0,0
0.040238924,0.11736336,1.0,1,0,0
0.019937577,0.11877901,1.0,1,0,0
0.13925833,0.12302033,1.0,1,0,0
0.14778824,0.118350565,1.0,1,0,0
0.13538349,0.1262428,0.0,1,0,1
0.15419029,0.12499037,0.0,0,1,1
0.10420371,0.12314293,0.0,0,1,1
0.17412467,0.12641798,0.0,0,1,1
0.06977276,0.15023655,0.0,0,1,1
0.13119794,0.17854132,0.0,0,1,1
0.095362976,0.19784203,0.0,1,0,1
0.38870066,0.20044704,1.0,1,0,0
0.3807347,0.20597085,1.0,1,0,0
0.080214076,0.19601285,1.0,1,0,0
0.044922788,0.18487556,1.0,1,0,0
0.21481527,0.16162159,1.0,1,0,0
0.08829294,0.14601532,1.0,1,0,0
0.24003087,0.14542422,1.0,1,0,0
0.10681078,0.15444115,1.0,1,0,0
0.22024727,0.15512098,1.0,0,1,0
0.15408911,0.14073496,1.0,0,1,0
0.025037276,0.12096316,1.0,0,1,0
0.16328175,0.11292383,0.0,0,1,1
0.13434586,0.1114804,0.0,0,1,1
0.03119736,0.117669836,0.0,0,1,1
0.111220665,0.12590887,0.0,0,1,1
0.23131123,0.120291054,0.0,0,1,1
0.10719963,0.114384145,0.0,0,1,1
0.14822178,0.10971504,0.0,0,1,1
0.056022678,0.12587315,0.0,0,1,1
0.23131123,0.120291054,0.0,0,1,1
0.10719963,0.114384145,0.0,0,1,1
0.14822178,0.10971504,0.0,0,1,1
0.056022678,0.12587315,0.0,0,1,1
0.10295197,0.14976738,0.0,0,1,1
0.060082793,0.18822485,1.0,1,0,0
0.35392118,0.22442189,1.0,1,0,0
0.27604222,0.22921494,1.0,1,0,0
0.3535225,0.2252838,1.0,1,0,0
0.2471029,0.2126285,1.0,1,0,0
0.18409888,0.19124901,0.0,0,1,1
0.033108853,0.16114534,0.0,0,1,1
0.2338452,0.22920473,0.0,0,1,1
0.2338452,0.19708212,0.0,0,1,1
0.19225918,0.17335822,0.0,0,1,1
0.0914069,0.15803298,0.0,0,1,1
0.11830575,0.15110645,0.0,0,1,1
0.14907037,0.15257859,0.0,0,1,1
0.15598364,0.1802227,0.0,0,1,1
0.18502015,0.20455384,1.0,1,0,0
0.20865901,0.21232033,1.0,1,0,0
0.43807793,0.21278237,1.0,1,0,0
0.1349645,0.21330446,1.0,1,0,0
0.13152818,0.2174864,1.0,0,1,0
0.14665496,0.21678127,0.0,0,1,1
0.1478023,0.21424434,0.0,0,1,1
0.3842498,0.2098756,0.0,0,1,1
0.26003104,0.20367505,0.0,0,1,1
0.06911454,0.1956427,0.0,0,1,1
0.04861334,0.08779986,1.0,1,0,0
0.04861334,0.12721062,1.0,1,0,0
0.16471495,0.1583327,1.0,1,0,0
0.4369629,0.18116613,1.0,1,0,0
0.18738343,0.19571088,1.0,1,0,0
0.08664693,0.20196697,1.0,0,1,0
0.2549438,0.18475945,1.0,0,1,0
0.042182043,0.1577182,0.0,0,1,1
0.22301945,0.14951009,0.0,0,1,1
0.13543336,0.14460088,0.0,0,1,1
0.08180824,0.13750577,0.0,0,1,1
0.24812329,0.1245536,0.0,0,1,1
0.11173304,0.11420598,1.0,1,0,0
0.07077973,0.11957838,1.0,1,0,0
0.014104369,0.1286315,1.0,1,0,0
0.1639855,0.1412256,1.0,1,0,0
0.21288954,0.15419373,1.0,1,0,0
0.21142605,0.15052599,1.0,1,0,0
0.15877153,0.14209081,1.0,1,0,0
0.16538693,0.1288882,0.0,1,0,0
0.07899843,0.11091818,0.0,0,1,0
0.21142605,0.15052599,1.0,0,1,1
0.15877153,0.14209081,1.0,0,1,1
0.16538693,0.1288882,0.0,0,1,1
0.07899843,0.11091818,0.0,0,1,1
0.04799548,0.088180736,0.0,0,1,1
0.27349547,0.26494327,0.0,0,1,1
0.27349547,0.23325787,0.0,0,1,1
0.18768036,0.20567809,0.0,0,1,1
0.096608646,0.18220392,0.0,0,1,1
0.25353727,0.16283534,0.0,0,1,1
0.069528885,0.1475724,0.0,0,1,1
0.14312544,0.14033175,0.0,0,1,1
0.19035324,0.13852768,0.0,0,1,1
0.13131872,0.1326086,0.0,0,1,1
0.09523598,0.1253222,0.0,0,1,1
0.1361591,0.117274374,0.0,0,1,1
0.13185899,0.1143676,1.0,0,1,0
0.083452836,0.12055055,1.0,0,1,0
0.104730725,0.13806826,1.0,1,0,0
0.14774369,0.15432961,1.0,1,0,0
0.21344164,0.16413285,1.0,1,0,0
0.15292282,0.16509338,1.0,1,0,0
0.26805484,0.16169804,1.0,1,0,0
0.12343407,0.15394683,0.0,1,0,1
0.02523965,0.14183974,0.0,0,1,1
0.22594136,0.12537679,0.0,0,1,1
0.18918085,0.15020141,0.0,0,1,1
0.18918085,0.18454993,0.0,0,1,1
0.18373422,0.21000071,0.0,0,1,1
0.10772783,0.22655375,0.0,0,1,1
0.3201971,0.23420908,0.0,0,1,1
0.14056042,0.23296666,1.0,1,0,0
0.33363384,0.22695944,1.0,1,0,0
0.30082318,0.20366144,1.0,1,0,0
0.1242543,0.17420553,1.0,0,1,0
0.12224713,0.14520293,1.0,0,1,0
0.015722556,0.12850729,0.0,0,1,1
0.1537096,0.12494303,0.0,0,1,1
0.09438933,0.13561939,0.0,0,1,1
0.24689122,0.1486632,0.0,0,1,1
0.15824518,0.16615675,0.0,1,0,1
0.27689025,0.17404851,1.0,1,0,0
0.024749631,0.1881145,1.0,1,0,0
0.21162646,0.20257148,1.0,1,0,0
0.17538403,0.21741948,1.0,1,0,0
0.27168953,0.23265849,1.0,1,0,0
0.27114215,0.24828853,1.0,0,1,0
0.17337145,0.13323495,0.0,0,1,1
0.17337145,0.14160968,0.0,0,1,1
0.12303828,0.15364704,0.0,0,1,1
0.27114215,0.24828853,1.0,1,1,1
0.17337145,0.13323495,0.0,0,1,1
0.17337145,0.14160968,0.0,0,1,1
0.12303828,0.15364704,0.0,0,1,1
0.06334266,0.16934699,0.0,0,1,1
0.1191673,0.18870956,0.0,0,1,1
0.30317172,0.21173474,1.0,1,0,0
0.23892073,0.26582143,1.0,1,0,0
0.30996656,0.31432545,1.0,1,0,0
0.28244254,0.3268687,1.0,1,0,0
0.41524497,0.3062942,1.0,1,0,0
0.47360554,0.28492063,1.0,1,0,0
0.038253427,0.24751282,1.0,0,1,0
0.09340116,0.1940708,0.0,0,1,1
0.13285382,0.12459454,0.0,0,1,1
0.09215048,0.039084066,0.0,0,1,1
0.1505034,0.15983324,0.0,0,1,1
0.1505034,0.14559385,0.0,0,1,1
0.18923065,0.13736221,0.0,0,1,1
0.084716335,0.13513833,0.0,0,1,1
0.17337699,0.13892221,0.0,0,1,1
0.07390426,0.14871384,1.0,0,1,0
0.10504565,0.1666412,1.0,1,0,0
0.3197499,0.20309135,1.0,1,0,0
0.23072518,0.23054406,1.0,1,0,0
0.089814894,0.2475977,1.0,1,0,0
0.5014531,0.24914889,1.0,1,0,0
0.1932189,0.23748313,1.0,1,0,0
0.15938205,0.22223368,1.0,1,0,0
0.18138558,0.2018693,1.0,0,1,0
0.15083252,0.17142312,1.0,0,1,0
0.20730156,0.146282,1.0,0,1,0
0.14495692,0.11535483,0.0,0,1,1
0.09623204,0.103857316,0.0,0,1,1
0.047850683,0.08860105,0.0,0,1,1
0.10491759,0.109129794,0.0,0,1,1
0.09018746,0.14966962,0.0,0,1,1
0.06739873,0.20710191,1.0,1,0,0
0.42974064,0.25900102,1.0,1,0,0
0.27792957,0.29321635,1.0,1,0,0
0.5142678,0.3021337,1.0,1,0,0
0.16746412,0.28657404,1.0,1,0,0
0.21236964,0.24473023,1.0,1,0,0
0.22153936,0.20048295,1.0,0,1,0
0.10033922,0.14996648,0.0,0,1,1
0.1047988,0.1366456,0.0,0,1,1
0.24183789,0.14147078,0.0,0,1,1
0.0920705,0.17324483,0.0,0,1,1
0.14958015,0.20508029,0.0,0,1,1
0.24145238,0.2549799,1.0,1,1,1
0.24183789,0.14147078,0.0,0,1,1
0.0920705,0.17324483,0.0,0,1,1
0.14958015,0.20508029,0.0,0,1,1
0.24145238,0.2549799,1.0,1,0,0
0.40799156,0.30993652,1.0,1,0,0
0.32948294,0.3622442,1.0,1,0,0
0.33488482,0.37860146,1.0,1,0,0
0.39471722,0.35515758,1.0,1,0,0
0.536935,0.29150474,1.0,1,0,0
0.15396212,0.21674065,1.0,0,1,0
0.04444307,0.14575292,1.0,0,1,0
0.00015007939,0.09090253,1.0,0,1,0
0.015420763,0.053653818,0.0,0,1,1
0.058564182,0.04751889,0.0,0,1,1
0.118377246,0.06868664,0.0,0,1,1
0.15375653,0.110668585,0.0,0,1,1
0.14493673,0.14507584,0.0,0,1,1
0.107147954,0.17098188,1.0,0,1,0
0.13117793,0.18745445,1.0,1,0,0
0.33020103,0.20179215,1.0,1,0,0
0.24080917,0.20952915,1.0,1,0,0
0.10302213,0.21333277,1.0,1,0,0
0.28436276,0.21494672,1.0,1,0,0
0.22530204,0.20770046,1.0,1,0,0
0.117869474,0.20354967,0.0,1,0,1
0.19197558,0.20143534,0.0,1,0,1
0.2876591,0.19161323,0.0,1,0,1
0.18601897,0.18022206,0.0,1,0,1
0.11809682,0.17433633,0.0,0,0,1
0.24188894,0.1855241,1.0,0,0,0
0.08858628,0.18837987,1.0,1,0,0
0.09558997,0.18865761,1.0,1,0,0
0.405222,0.19687577,1.0,1,0,0
0.2177919,0.20745726,1.0,1,0,0
0.15080655,0.21402203,1.0,1,0,0
0.13951732,0.20832177,1.0,1,0,0
0.23918687,0.19079995,1.0,0,1,0
0.25076059,0.1794236,1.0,0,1,0
0.11717636,0.17447029,1.0,0,1,0
0.14345498,0.17605567,1.0,0,1,0
0.21736863,0.1663131,0.0,0,1,1
0.14601867,0.16953944,0.0,0,1,1
0.22486098,0.20379642,0.0,0,1,1
0.17115028,0.24450633,0.0,0,1,1
