point_id,frame,displacement,mean_distance1,mean_distance2,std_distance1,std_distance2,auto_correlation,normal_prob,abnormal_prob,distance_pow,distance_difference,fft0,fft1,fft2,is_normal,X,Y,Diffusion Coefficient
particle_1,17,-0.0527636329675201,-0.063036956,-0.04931186,0.031590898,0.060346443,0.04155957,3.352178181558154e-08,0.0,-0.96337384,-0.0323672592064341,0.1477833135900164,0.3841617909037744,0.2416509877989969,False,-0.2076385140629504,0.5328032233687496,0.04
particle_1,18,-0.0902590514289122,-0.17506407,-0.16292116,-0.012855799,0.004634467,0.08076429,9.411509227116172e-56,0.0,-1.8302714,0.0364773014935252,-0.2606947867369125,0.4435143530435412,0.2908609211259047,False,-0.2691870614592249,0.4847800585566548,0.04
particle_2,1,-0.1454104343533588,-0.18253966,-0.15640023,-0.00807803,0.01963893,0.58787656,9.398914332476444e-52,0.0,-2.4295168,0.0593706661203181,0.3158288004000548,0.2609533475094855,0.1668399337810406,False,-0.0168900606188092,0.0793984085224567,0.04
particle_2,2,-0.1454104343533588,-0.11058854,-0.09492184,0.032904286,0.0615129,0.30110642,1.1557124523268937e-21,0.0,-1.2851108,0.0598115153354172,0.2825420637732255,0.2198688155515915,0.1356708525702207,False,0.0029582241913764,0.0726148024052566,0.04
particle_2,3,-0.0905830979047233,-0.051121026,-0.04437415,0.06665856,0.09530666,0.07182554,3.430586242632763e-07,0.0,-0.35139728,0.056388815081713,0.2518108909676126,0.1848521572610619,0.1091381081997888,False,-0.0329301390305324,0.1415655931853242,0.04
particle_2,4,-0.0224393425009221,-0.004137103,-0.0047571743,0.09318479,0.1210202,-0.099966064,0.0388434326469871,3.5379400530732005e-39,0.37162364,0.0491025653592057,0.223635281983216,0.1559033726378965,0.0872417006697448,False,-0.1808887117821512,0.1319245291504423,0.04
particle_2,5,-0.0764753915582734,0.030363223,0.02392909,0.11248299,0.13865353,-0.21426839,0.2261245723674955,6.558463550474794,0.88395196,0.0379527661678952,0.1980152368200358,0.1330224616820954,0.0699816299800887,False,-0.0987819367805946,0.1741657078490745,0.04
particle_2,6,0.3447658046791603,0.05237995,0.04168464,0.12455314,0.14820667,-0.27108145,0.4546635980754192,7.073216946508123,1.1855876,0.0229394175077817,0.1749507554780722,0.1162094243936589,0.0573578961308207,True,0.2490121711438347,-0.2236284429422565,1.0
particle_2,7,-0.0139567221124551,0.0724564,0.05100397,0.13187733,0.14558008,-0.2681749,0.6656648788898045,9.004618194154233,1.2959683,-0.0156757799120944,0.145142471521989,0.1062475170154507,0.0482750856921312,True,0.2981024914098967,-0.0744443318117231,1.0
particle_2,8,-0.0371037226858923,0.06282394,0.04931019,0.1229113,0.13881294,-0.2166387,0.633817743290497,8.356084557989666,1.1280129,-0.0407619182174416,0.1354615936177354,0.1006001650650694,0.0437613580101404,True,0.1886786144009883,-0.1502066405831038,1.0
particle_2,9,0.0535532097700588,0.03345591,0.025068987,0.1093616,0.11440284,-0.08382642,0.2306804218360111,4.210040339685724,0.7519617,-0.0316663869593332,0.1550293719289624,0.0975964704736872,0.040878011670031,True,0.2651300035755977,-0.3638794796012564,1.0
particle_2,10,0.1314696630040553,-0.010900936,-0.002019502,0.07933901,0.10265991,0.04029261,0.0559379856391851,1.0104934453539074e-10,0.26489508,-0.0606422263037266,0.1570876022309095,0.0926308484199973,0.0389072006728021,True,0.2798760852657322,-0.0566377345503881,1.0
particle_2,11,-0.0830422419537994,-0.037235852,-0.026393266,0.06518522,0.090862505,0.11045776,0.0003092978862938,0.0,-0.22616819,0.0133038659265108,0.1454706707679494,0.089937607565174,0.0422423260019345,False,0.238954097261257,-0.1317514850835848,0.04
particle_2,12,-0.1603993990005704,-0.05456022,-0.043444563,0.061994996,0.07907109,0.12799528,5.198457059457436e-07,0.0,-0.6225605,-0.0110364521777909,0.1429156712321503,0.085265809277286,0.0441665761891063,False,0.2357017228940072,-0.1361361978399147,0.04
particle_2,13,-0.0849444068622701,-0.056061264,-0.047139548,0.054000635,0.0699543,0.11568276,9.557149763600617e-08,0.0,-0.6757904,-0.0029102589331713,0.1364175548158274,0.0848955061939265,0.0463119083868536,False,0.279530487800009,-0.0649832578609799,0.04
particle_2,14,0.0115356251992987,-0.0478366,-0.043324918,0.047286943,0.06209456,0.06599969,5.481324563681824e-07,0.0,-0.56706303,0.0096949142686905,0.1311390547459568,0.0853719590429162,0.0483393317355895,False,0.3146511363551311,0.1150658295144583,0.04
particle_2,15,-0.0628572338719471,-0.02988624,-0.032000672,0.041853927,0.055491887,-0.021053923,4.8921320643588105e-05,0.0,-0.2963784,0.0267790674277948,0.1270801710225381,0.0866951678242548,0.0502488462353138,False,0.4060804840248598,0.0605810687772241,0.04
particle_2,16,0.0092702957931727,-0.002210175,-0.01316681,0.037701584,0.050146267,-0.14547808,0.0090414822991212,7.966279456374723e-241,0.13626349,0.0483422005441414,0.1242409036455715,0.0888651325379423,0.0520404518860265,True,0.4600681904385811,0.2334440468086496,1.0
particle_2,17,0.0601282486866736,0.03519159,0.013176666,0.034829915,0.0460577,-0.3072728,0.1789084795972489,2.7749372037619167,0.7308627,0.0743843136177304,0.1226212526150568,0.0918818531839787,0.0537141486877276,True,0.3697989313148188,0.0178334843308995,1.0
particle_3,1,0.4821062992562828,0.5229753,0.41280496,0.13861035,0.2585651,0.42579252,2.415930747027049,0.0,2.3409307,-0.3273033804442134,1.2328811242811748,0.6968622464045658,0.4378397017814179,True,-0.4724161636032215,0.3428185577415753,1.0
particle_3,2,0.4821062992562828,0.33637235,0.27236125,0.10479193,0.1987574,0.31364104,1.8224004602604589,0.0,1.313502,-0.2788220808620595,0.9600693134004838,0.5758172981108358,0.3532752189759196,True,-0.2336903786788263,-0.2838147361518177,1.0
particle_3,3,0.0704878371844424,0.1818622,0.15592475,0.079129025,0.15167181,0.21997349,1.3735324643078315,3.0803005196055047,0.46936107,-0.2267112258665079,0.7293932981632809,0.4730121824532272,0.2813524830142441,True,-0.022440278439523,-0.4068521581503136,1.0
particle_3,4,0.1157539168951587,0.05944495,0.063495405,0.06162164,0.11730836,0.14478983,0.7423988668337064,13.602877692098229,-0.19149208,-0.1709708154575586,0.540853078569566,0.3884468994317399,0.2220714938963912,True,0.2315363847714441,-0.264138537154345,1.0
particle_3,5,-0.0029466133941158,-0.03087945,-0.0049267593,0.052269764,0.09566704,0.08809006,0.0379100746038268,1.5320055328966184e-41,-0.6690574,-0.1116008496352117,0.3944486546193391,0.3221214490463741,0.1754322516223612,True,0.3855102167682452,-0.332459267011818,1.0
particle_3,6,-0.1367238872085808,-0.089110985,-0.049341746,0.051073402,0.086747855,0.049874205,3.303322036001312e-08,0.0,-0.96333504,-0.0486013283994671,0.2901800263126004,0.2740358312971303,0.141434756192154,False,0.4121531776263189,-0.3187402769910585,0.04
particle_3,7,-0.0941928926975305,-0.12629129,-0.08161575,0.028577438,0.083852485,0.0265508,5.834842858351999e-17,0.0,-1.1024357,0.0656396982628108,0.1786644685066946,0.2362902720444926,0.113354217363785,False,0.410073777386395,-0.2447747764981586,0.04
particle_3,8,-0.1249019093198748,-0.11098411,-0.0823043,0.047125023,0.09724281,0.04655649,3.454588988039987e-17,0.0,-0.99056816,0.063424569933739,0.1672723256051544,0.2248539665727183,0.1036446233745197,False,0.3784614787805503,-0.2168111730708048,0.04
particle_3,9,-0.146684625719961,-0.047631126,-0.03773507,0.09445099,0.12090842,0.014461619,5.72555528879266e-06,0.0,-0.674452,0.0609946773325288,0.2891923285986029,0.2281193815852422,0.1027833073025796,False,0.3592695471317722,-0.2210593881526329,0.04
particle_3,10,-0.0787511928800598,0.032485265,0.03577946,0.11715954,0.16515884,-0.07111465,0.3321202468539153,6.853365748417303,-0.23813246,0.1159299234385998,0.4305285635493308,0.2261931296038213,0.1009113318232828,False,0.3378086575557836,-0.3084422330582042,0.04
particle_3,11,0.0485824742103664,0.11198806,0.10249412,0.14843546,0.19450635,-0.08815191,0.8690498614941928,6.909385221715047,0.22075228,0.0615837929032172,0.5294799408973112,0.221912669712538,0.104046468983623,True,0.1257715994209913,-0.2433868806334884,1.0
particle_3,12,0.558735696670857,0.18170607,0.15090804,0.19211698,0.21674246,-0.06604118,1.2992953428092922,3.0713628325056037,0.60942405,0.0316403174711746,0.6003850211491413,0.2262452519000525,0.1142513888081236,True,0.060192566112233,-0.9904052698395904,1.0
particle_3,13,0.1838466320408423,0.20666356,0.17812222,0.2055233,0.2390667,-0.07905478,1.6526308314005524,1.930015658133715,0.8337398,-0.0129502640213597,0.6437233254174548,0.2267121495850816,0.1161045596604569,True,-0.2579421266277016,-0.8180675230001482,1.0
particle_3,14,0.0779679339341962,0.1927594,0.16788077,0.19755806,0.23184195,-0.06600836,1.5414705983722925,0.9696600202077869,0.7255577,-0.0318286957441906,0.620573489409644,0.2472812586154521,0.1324102356446979,True,-0.5091767268684735,-0.8402461808446047,1.0
particle_3,15,0.3368526357621549,0.14748721,0.13245615,0.17316937,0.20934412,-0.047707353,1.157384410412816,1.7343106052257482,0.4284931,-0.0490700715852092,0.553646119892389,0.2780937562661362,0.1553750925619513,True,-0.0815848145766433,-1.1365171101671057,1.0
particle_3,16,-0.099076557395042,0.070847005,0.071848385,0.13235725,0.17157324,-0.024151757,0.7712938264859379,7.009612697341341,-0.057453852,-0.0646743915444155,0.442941216865689,0.3191496425371333,0.1849991304122166,False,-0.0408241216611962,-1.0809186534695467,0.04
particle_3,17,-0.0914948736398918,-0.037161205,-0.013942544,0.075121686,0.11852929,0.004658422,0.0076978133813459,4.1461864973559087e-268,-0.73228323,-0.0786416556218095,0.288458780329544,0.3704489174284436,0.221282349195494,False,0.016832072553964,-1.131634594201287,0.04
particle_3,18,-0.1344058068475229,-0.17653742,-0.12491663,0.0014626764,0.050212283,0.03872319,1.263937813786238e-34,0.0,-1.5959951,-0.0909718638173911,0.0901988102839534,0.4319915809400669,0.2642247489117835,False,-0.0087963597987257,-1.1118653835158645,0.04
particle_5,1,0.1112482554603577,0.21095708,0.19080119,0.037717562,0.048032776,-0.19973162,1.735034436927365,0.0460367218613148,1.3656586,-0.0144341829001513,0.3485438048878647,0.3188683626045639,0.2024090671799803,True,0.0192780551226739,-0.2544463510438618,1.0
particle_5,2,0.1112482554603577,0.116700105,0.109241396,0.033830058,0.055887043,-0.15336354,0.8804753504509943,5.696428524010591,0.41739395,-0.0190787139635867,0.2758659274857883,0.2643372210039434,0.1626549771597718,True,0.3008965389214815,-0.3079862315605118,1.0
particle_5,3,0.1410936629098776,0.04161056,0.04432328,0.033571977,0.06509175,-0.11107982,0.5190218361461284,6.209366339004117,-0.339369,-0.0206580649601719,0.2205818473821668,0.2205582698949207,0.1304422907293943,True,0.1660687653795833,-0.59550062389475,1.0
particle_5,4,0.1893378394387881,-0.0143115595,-0.0039531575,0.036943316,0.0756469,-0.07288044,0.0434706122856998,6.314733532387556e-29,-0.9046302,-0.0191722358899069,0.1826915645770001,0.1875315092774958,0.1057710078888479,True,0.1070693640430196,-0.2327682921691494,1.0
particle_5,5,-0.1145800657443728,-0.051066257,-0.03558792,0.04394408,0.08755248,-0.038765397,1.3185259961963482e-05,0.0,-1.2783896,-0.0146212267527917,0.1621950790702882,0.1652569391516687,0.0886411286381325,True,0.1360396278068033,-0.1885176728258139,1.0
particle_5,6,-0.1075922514125539,-0.06865354,-0.050581012,0.054574266,0.100808516,-0.008734704,1.785434644479766e-08,0.0,-1.4606471,-0.0070050375488264,0.1590923908620312,0.1537345595174397,0.0790526529772483,False,0.1586206443705417,-0.2442401547330767,0.04
particle_5,7,-0.1336402242820085,-0.09392137,-0.060310826,0.06914875,0.1112099,0.055191725,9.195770978146147e-11,0.0,-1.3722246,0.0101964584567941,0.1455481431429606,0.1609312025518681,0.0793016940572626,False,0.1575972756508629,-0.2773841131139385,0.04
particle_5,8,-0.0980691494871144,-0.06404984,-0.0421982,0.07450775,0.120394304,0.023931079,8.976536005529753e-07,0.0,-1.1133826,0.0839186559817441,0.1817665014042587,0.1758921206806147,0.0869413330156657,False,0.2072259467305752,-0.3267246746701198,0.04
particle_5,9,-0.1081950032761323,-0.0059502632,0.00652492,0.079378076,0.13437982,-0.049325287,0.1267418547064537,2.783004659619013,-0.7184668,0.080183615125631,0.2752884918452619,0.194992667013679,0.0997622604528609,False,0.2236108862978825,-0.383924246604446,0.04
particle_5,10,-0.0198425529092836,0.073356286,0.055732932,0.10383004,0.14561255,-0.07032055,0.7247252350194086,12.767920356094155,-0.23673621,0.0738173848341037,0.3642620221127729,0.1977514752063951,0.1019534653224278,False,0.1500450965648456,-0.2521018556507331,0.04
particle_5,11,0.4055497064962146,0.123997934,0.11019511,0.12733388,0.16363378,-0.07652288,0.8889037098043009,5.154041958130752,0.26951516,-0.0020760672158483,0.4815251920057478,0.1848219734456771,0.1000315502850512,True,-0.4411827693049539,-0.2418485499064981,1.0
particle_5,12,0.1729323386505054,0.15852262,0.14867276,0.13669819,0.18347618,-0.13156103,1.2688594898570391,2.3397141829511847,0.73025614,-0.0319600158773907,0.620505993061273,0.153089585177294,0.0840208813860266,True,-0.6219082241764206,-0.5421820481847449,1.0
particle_5,13,0.3102240053012336,0.18028526,0.17077951,0.15369166,0.1937396,-0.19444953,1.5762727723742107,0.0515604653878686,0.9306164,0.0072881052452822,0.7015919625120874,0.1345982204999465,0.0743654023030692,True,-1.092420421654987,-0.3962016779407911,1.0
particle_5,14,-0.0259454217893538,0.1884135,0.18159576,0.16897936,0.1982586,-0.2826711,1.6834824649358957,0.5223652896677113,1.0234886,0.0726416120698729,0.7724689735210388,0.1117272474320809,0.0612912921636128,True,-1.1337406764938158,-0.534817028721498,1.0
particle_5,15,0.1858299571876717,0.18290734,0.18112151,0.18256128,0.19703315,-0.39622575,1.6794737436791458,0.8411431838759506,1.0088731,0.1641005045963816,0.8331370260881255,0.0844766659736968,0.0447985509676574,True,-0.7755596328560999,-0.5988967885327547,1.0
particle_5,16,-0.0630006302983059,0.16376679,0.16935678,0.19443743,0.19006328,-0.53511345,1.559529724324174,1.3373218833866716,0.8867697,0.2816647828248084,0.8835961202133471,0.0528464761247942,0.0248871787152028,True,-0.7326954751712813,-0.5016393831072381,1.0
particle_5,17,0.443797592186939,0.13099182,0.14630154,0.20460778,0.17734897,-0.69933426,1.2399782106271475,2.005642946303241,0.6571784,0.4253344467551531,0.9238462558967038,0.0168366778853731,0.0015571754062491,True,-1.081518015464299,0.0240700314365258,1.0
particle_6,1,-0.145612225545915,-0.12567878,-0.12871073,0.0340718,0.040545233,-0.30819282,1.6941753588733418e-36,0.0,-1.6777364,-0.0108831412677737,0.680484884763723,0.0054368774484976,0.0020372146007276,False,0.051683180996785,-0.0190863999760297,0.04
particle_6,2,-0.145612225545915,-0.12961034,-0.11948681,0.021914244,0.034548197,-0.1914754,4.905473034843739e-32,0.0,-1.5387816,0.0391660377927184,0.5478966894162287,0.059999025226517,0.0346219617739762,False,0.0439530606391107,-0.0383606695372761,0.04
particle_6,3,-0.0486598081104667,-0.12382411,-0.10528231,0.015787417,0.033855226,-0.09032679,9.03378079253726e-26,0.0,-1.375194,0.0743013472350971,0.4428056095637781,0.1049376185567938,0.060801392836352,False,0.0350294725169334,0.0824397095262802,0.04
particle_6,4,-0.1090956869056306,-0.1083201,-0.086097226,0.015691325,0.038466323,-0.00474695,1.7934163471436134e-18,0.0,-1.1869733,0.0945227870593623,0.3652116452063714,0.140252657439328,0.080575507787855,False,0.0702376925106225,0.035636333119945,0.04
particle_6,5,-0.1080750800573897,-0.0830983,-0.06193157,0.021625964,0.048381485,0.06526411,3.5443383487689666e-11,0.0,-0.97411984,0.0998303572655139,0.3151147963440084,0.1659441418741197,0.0939443066284852,False,0.1171563539981006,-0.0011561222727531,0.04
particle_6,6,-0.0830018004929531,-0.04815872,-0.03278534,0.033591338,0.06360071,0.1197064,3.704816055225842e-05,0.0,-0.7366335,0.0902240578535522,0.2925150629766901,0.1820120718611693,0.1009077893582429,False,0.20273292889214,-0.0018618908804259,0.04
particle_6,7,-0.0453613144674394,0.016251799,0.017518375,0.0438692,0.08948264,0.17970616,0.2023104006765909,2.269910285233929,-0.34250343,0.0680110112061518,0.3070193874391373,0.1866214749139023,0.0975996435395343,False,0.2181668301822684,0.1217221501758088,0.04
particle_6,8,0.0374747879625623,0.08707873,0.06905484,0.090822056,0.12177949,0.271172,0.7522104912723739,8.681549495305353,0.028955726,0.0461098552826447,0.3547783677307746,0.1841685926622563,0.0913190402889457,True,0.0979724648663101,0.2942820352393545,1.0
particle_6,9,0.1117422855619613,0.13029931,0.111777395,0.12361936,0.16799974,0.33880192,0.9064229359767954,3.4443122053767903,0.30697468,0.0155408748159853,0.3868431084309574,0.1805239422238255,0.0867583932191035,True,-0.1870542413760211,0.2592287757125695,1.0
particle_6,10,0.2873481918535871,0.14604658,0.12509567,0.14005996,0.19064097,0.24685887,1.1086796888883788,4.292226738981587,0.4243437,-0.0144089116495695,0.3950223634605652,0.1822961585187626,0.0851371295988187,True,-0.5888305878298474,0.5010896789070034,1.0
particle_6,11,0.4155590216642399,0.13020341,0.11130434,0.13995099,0.18896344,0.116754055,0.9007475112305036,3.132099164773259,0.32695046,-0.0486614753428433,0.3923797122613127,0.1882512382278975,0.0908048547072567,True,-0.9636214854656908,0.97177897756277,1.0
particle_6,12,-0.0703628355885376,0.086667635,0.0743631,0.12567721,0.16926785,0.035213396,0.7973201107993998,18.093461773453168,0.029082358,-0.0675369337941234,0.3679642053212468,0.1915639842592574,0.096237709836709,True,-1.038348844674814,1.03620117404859,1.0
particle_6,13,-0.1058767156364329,0.024721567,0.019494152,0.10151656,0.13405247,-0.04351478,0.2103018540714585,7.0620559528273645,-0.39072287,-0.069639802716138,0.3347693645506064,0.1905203144869528,0.0948239864031292,False,-0.9862574473555796,1.0027634133257162,0.04
particle_6,14,-0.0622805029990396,-0.04570321,-0.04027303,0.067720205,0.0912449,-0.17666598,2.036099464594595e-06,0.0,-0.8207096,-0.0740975993378066,0.3313904896699822,0.1872915426580426,0.0928410320362967,False,-0.9235509546308824,0.916026734054884,0.04
particle_6,15,-0.0947247521694615,-0.10658237,-0.07984013,0.030462142,0.05683786,-0.23605469,2.2137664433852198e-16,0.0,-1.1803468,-0.0389000906790971,0.330560119214766,0.1780047117687318,0.0921977112636232,False,-0.8651621018302345,0.8714757990887163,0.04
particle_6,16,-0.1250915129619085,-0.12680197,-0.10753356,0.008138228,0.02312559,-0.26526043,1.0276768955782494e-26,0.0,-1.4052914,0.0523389095254623,0.3126885835211602,0.1640224592424339,0.0839113671551584,False,-0.8942343172235709,0.9018003393872662,0.04
particle_6,17,-0.0834913151438262,-0.12504521,-0.11218743,0.00069169374,0.018721405,-0.23814997,1.0044274121732679e-28,0.0,-1.4322771,-0.008168561077795,0.3080089826805477,0.1658288515260801,0.0875519533940951,False,-0.9042191688837136,0.9862851053200736,0.04
particle_6,18,-0.0913696161676883,-0.09513577,-0.08221784,0.032303568,0.043927226,-0.10325613,3.690396991603668e-17,0.0,-1.247715,0.0455579860383773,0.3271072608286346,0.1928130471737891,0.1072079539123219,False,-0.9537353092296432,1.0451444730406818,0.04
particle_6,19,-0.1266267122791365,-0.049666066,-0.034642555,0.055587783,0.0866436,0.047051303,1.8814455812375836e-05,0.0,-0.84360945,0.0990196981203285,0.3584054955270472,0.2340987915339928,0.1347465687533741,False,-0.9480597687945256,1.085164006000382,0.04
particle_6,20,-0.0372065502376923,0.014902631,0.026722815,0.07938694,0.114539914,0.112236425,0.2384431424899829,6.868809441265331,-0.2869336,0.0491284056492071,0.4403316214168348,0.2629498225928616,0.1449440402471994,True,-1.0398885736468508,1.181354755628699,1.0
particle_6,21,0.1272685802469015,0.10471511,0.105129145,0.100958176,0.1437662,0.07609262,0.8639115659796619,8.072528051203717,0.3195863,0.1212893259950629,0.5910713446081257,0.2745687470755653,0.1460382597353986,True,-1.2976817541437216,1.341045532356938,1.0
particle_6,22,0.0681465247820733,0.18719977,0.181057,0.12614308,0.17134139,0.022068117,1.6789230530347876,0.8258530935440367,0.8778494,0.0770362449720047,0.7803507148872189,0.2731937288129225,0.1388003335299115,True,-1.4424649963761953,1.147077813156118,1.0
particle_6,23,0.4670013863067761,0.2643635,0.22876897,0.1765786,0.19271117,-0.07760532,1.8923770742146453,0.0015418239686032,1.2585764,0.0331656449546421,0.9563219861294624,0.2690674885164837,0.1276380858672811,True,-2.0909739029034844,1.0555918725260434,1.0
particle_6,24,0.3608119517206955,0.28707752,0.25392455,0.19774197,0.22293283,-0.16090336,1.8334579120237275,0.0,1.3762777,-0.0420598389437996,1.0536040826809203,0.2654210639570143,0.1215901949631957,True,-2.509015967868778,1.4052654051666356,1.0
particle_6,25,0.1116242861791198,0.26289496,0.23502265,0.19696495,0.22481467,-0.27354425,1.9571834049536392,0.6702224459350961,1.2123529,-0.0636534606560032,1.0073598998876658,0.2493219636173266,0.1100466628005333,True,-2.708054509565061,1.612104645506742,1.0
particle_6,26,0.5394415963943565,0.19465783,0.17641215,0.1821528,0.20181862,-0.34023833,1.6362512560978522,1.1623378013723358,0.8154615,-0.0989981129084539,0.828774815679276,0.2293001315271478,0.0951992757648489,True,-3.2507256967024327,1.1239559951918303,1.0
particle_6,27,-0.054060342953204,0.09993841,0.10874106,0.1452174,0.19233237,-0.375366,0.8767337461969359,7.089358426211204,0.33093554,-0.1215067096821721,0.6056110272118904,0.2242884650763595,0.0945362639989136,False,-3.348700531928734,1.0627171517248768,0.04
particle_6,28,-0.0512425708275813,0.022391016,0.057987623,0.13593781,0.18363243,-0.2590653,0.7372906249214761,7.937023547679998,-0.11032207,-0.0121373568819641,0.4092893268541815,0.2365783594415291,0.1062221742166004,False,-3.296123034645924,0.956569098512264,0.04
particle_6,29,-0.1191505443219294,-0.007980852,0.021608794,0.12077222,0.17382684,-0.072789334,0.2178441468773398,7.404394800160214,-0.3355496,0.0425284693412035,0.3035041655007853,0.2487585638756879,0.116656298336009,False,-3.2579783140048058,0.9859677849973087,0.04
particle_6,30,0.00931201037965,0.004889374,0.029833242,0.10352764,0.15848665,-0.007443097,0.2589680932377336,7.2881415865615,-0.29457438,0.0082195710801443,0.3198031430645032,0.241153390159819,0.1143863563209966,False,-3.196317056066313,1.1562904583082043,0.04
particle_6,31,-0.0815455846441465,0.06314481,0.077095546,0.0890239,0.14404303,0.016298156,0.8321266437702056,12.76537420617628,0.0026448437,0.1240182729507814,0.4508388788680317,0.2207831839449666,0.1052081119487585,False,-3.277981698871961,1.1260411798143577,0.04
particle_6,32,0.1913058692244948,0.13178495,0.1360535,0.090405285,0.13324411,-0.020422533,1.169094633853902,1.6599594881615587,0.45506966,0.0736825556562232,0.653990158729804,0.2062658582635791,0.0954200035435764,True,-3.5563788411239066,1.3690478417414296,1.0
particle_6,33,0.3963400322008691,0.21313219,0.18930058,0.116389185,0.12639976,-0.047486916,1.7319622861511943,0.4412310502676616,0.8947958,0.0463408918406154,0.8739794773355776,0.2005089477481116,0.090132147683463,True,-3.047824342301497,1.08648116673953,1.0
particle_6,34,0.3192489151155823,0.25779805,0.23969068,0.11011353,0.13173367,-0.02431876,1.937188798407254,3.0735304252559325e-24,1.2235553,0.0139741328814971,1.0551854084682244,0.1873624802039961,0.0875660438246058,True,-3.3568713385165427,0.6909131590985109,1.0
