X,Y,Diffusion Coefficient
-0.01849074935769103,0.06308180710419908,0.5
-0.16751262289488478,0.019066834886970245,0.5
-0.15842789301291588,0.05190240185315266,0.5
-0.07613329961360933,-0.006998052712190131,0.5
-0.03643428931627075,-0.04931737246108537,0.5
0.027876260169764654,-0.21542668870699153,1.0
-0.4991354448267924,-0.0017104516053861873,1.0
-0.9454188531297398,0.20267978445801055,1.0
0.009808555880678305,-0.08694882552020033,1.0
0.052084044197273825,0.6730585606874336,1.0
-0.1363918695440341,0.39799043717486754,1.0
-0.5924474229815822,0.02188409426500415,1.0
-0.5820705675498575,0.11617561070543528,0.5
-0.6031654826852704,0.23864514244002594,0.5
-0.6318378743100986,0.11780458555379267,0.5
-0.6777509925416895,0.04895908413372109,0.5
