X,Y,Diffusion Coefficient
0.10119074078467469,-0.010291125142145334,0.5
0.1884015292892377,-0.01823780199384998,0.5
0.13919422497953265,-0.05784844282061075,0.5
0.09670482600509767,-0.14957648967896808,0.5
0.05051886503595844,-0.06718281068319142,0.5
0.11490218696970904,-0.5744290412574227,1.0
-0.49934673372009736,-0.5918214841019118,1.0
-0.07969402354670918,-0.761341584046441,1.0
-0.013437298166985912,-1.058048678421712,1.0
-0.17435270250504517,-1.55018699720831,1.0
-0.19735172152817146,-1.5774954532275156,0.5
-0.12586181954908765,-1.484660462502199,0.5
-0.16783051250323405,-1.4552619920127197,0.5
-0.22144680964125996,-1.3465156357686685,0.5
-0.17810668529342497,-1.4686185765202393,0.5
-0.39998834717206094,-0.7242809188326749,1.0
-0.6935821209762987,-0.877028904101838,1.0
-0.7245123258719436,-0.9478874280316069,1.0
