X,Y,Diffusion Coefficient
0.02160520538841356,-0.02887903248728112,0.5
0.09354408451162605,-0.05468437374266473,0.5
0.06602825834070192,0.06457972327755415,0.5
0.09509621141696051,0.07733460750615773,0.5
0.0781955225199466,0.06274909916685971,0.5
0.1547858068071593,0.08352035562135478,0.5
0.20733134657463173,0.05906833211084668,0.5
0.33095691519438497,0.0441889430626695,0.5
0.33794540007656854,-0.03372199214972789,0.5
0.3087876943087252,-0.12831927856020858,0.5
0.3557135069797809,-0.04375045066649587,0.5
0.4320529387367974,0.1106657854802205,0.5
0.325158084048937,0.11160884488446812,0.5
0.06224640798478853,0.6163006158348552,1.0
-0.24626500043712474,0.7506897631747226,1.0
-0.2838668155660916,0.30039072188869825,1.0
-0.48273440922026745,0.3278631963609455,1.0
-0.807104470161284,0.5664300648224612,1.0
-0.8497207147171666,0.6513906125682685,0.5
-0.8366973230248034,0.6319523615893201,0.5
-0.822555424328217,0.6319055508917016,0.5
-0.7964389962983006,0.6287263243893038,0.5
-0.8528665104742881,0.5993299060035415,0.5
-0.8410884073440035,0.4947506690411692,0.5
-0.7607698893264425,0.5872545711021294,0.5
-0.5102739211910925,0.8440092971654728,1.0
-0.8588443585151382,1.3280862842898016,1.0
-1.6125163956203996,1.2879458827915609,1.0
