X,Y,Diffusion Coefficient
-0.3895059594112079,0.09801692507094693,1.0
-0.25256101860544433,0.8387217287178075,1.0
-0.17556001837848845,1.2494255707316921,1.0
-0.0545373550858928,0.8964269397301945,1.0
0.13738867359567056,1.5735501143112234,1.0
0.048440072799868714,1.540178520237033,0.5
0.06371483773939185,1.4864006710798625,0.5
0.08694740663518265,1.5070712574745835,0.5
0.05565112497373433,1.4664354492139775,0.5
0.12250488763163656,1.4588298887536821,0.5
0.17403829173982205,1.511811169480208,0.5
0.1361575107695691,1.5253491686472052,0.5
0.11268724662627111,1.5710112150817914,0.5
0.15568158965853568,1.541075089510081,0.5
0.13588907067768533,1.4910982183147858,0.5
0.1926660085124675,1.4481150547892634,0.5
0.14302723054057628,1.4516836236732484,0.5
0.01236434845666573,1.38440729658842,0.5
-0.01834293156338428,1.3495470536692433,0.5
-0.06280940919899762,1.4213847281975909,0.5
-0.16733764074045232,1.4644250898065014,0.5
-0.15362464394069766,1.4325636306995748,0.5
-0.08810771653398373,1.8382263905093121,1.0
