X,Y,Diffusion Coefficient
-0.04213964738591224,-0.08423164154064254,0.5
-0.04974577229761597,-0.07652259087033718,0.5
0.01831828041520127,-0.08972370131207291,0.5
0.04621918396691865,-0.19980810672344523,0.5
0.053185302216847696,-0.19897929847161272,0.5
0.16852365734706243,-0.5833702230795385,1.0
0.6482336511598348,-0.3281881915623901,1.0
0.8592560825627833,-0.4083328714624087,1.0
0.8777475288672644,0.16352288568202378,1.0
0.977935353648343,0.7069695609391305,1.0
0.9352641660550648,0.80375863767323,0.5
0.9357267363691008,0.8177633706138805,0.5
0.9706916674565512,0.7731927355127866,0.5
0.9588761733844785,0.8343203227806648,0.5
0.9543406228830148,0.9042406878510617,0.5
0.9018638271742254,0.8154325538591715,0.5
0.8308391248786802,0.784382081122564,0.5
