X,Y,Diffusion Coefficient
0.05511040158629342,0.03488100978821117,0.5
0.017866429518417777,-0.03739667946088751,0.5
0.17758232748492866,0.04064142269099656,0.5
0.27569228183835237,-0.0028578011107444,0.5
0.3334793035452237,0.06937672102476314,0.5
0.20965766019900128,-0.23551723308355468,1.0
0.21967651650785797,-0.5570166755784306,1.0
0.24654002667323854,-1.005685599236026,1.0
0.31452070938637366,-1.566441866072544,1.0
-0.050702988214910316,-1.7258046172940185,1.0
-0.015344030631403084,-1.6798806555036954,0.5
-0.017143017839584725,-1.6730549180402245,0.5
0.03485826668496937,-1.6773270875967348,0.5
-0.020823131930826397,-1.7210100108746709,0.5
0.015235989092093852,-1.792114527865039,0.5
0.5174573106354733,-1.727533732320679,1.0
0.42109977478576055,-1.4757575021332663,1.0
-0.11070468881161544,-1.4081002309808004,1.0
