X,Y,Diffusion Coefficient
0.5418069086533196,-0.010787327939582123,1.0
0.8228659306147315,0.13144062046516086,1.0
0.7388975157256658,0.2566502938309079,1.0
0.7936844833468116,0.18428123880075176,1.0
1.3813170813763107,0.7028560657866383,1.0
1.7296450874364306,0.3758481919460664,1.0
1.3088275439722237,-0.1646706968561487,1.0
1.4082730177773888,-0.18871037845834435,0.5
1.377691385026535,-0.13507130020311112,0.5
1.3959056659439417,-0.16648088682070605,0.5
1.4250583748884253,-0.1229104100634513,0.5
1.3967722539336183,-0.05079693673340341,0.5
1.4432887542194839,0.05384643782889542,1.0
1.812767034869364,0.19172283450204367,1.0
2.4316241621737156,0.7232718417868068,1.0
2.2472125955851565,0.231297424118465,1.0
