X,Y,Diffusion Coefficient
-0.05191424172633508,-0.07358661047418448,0.5
0.020298223171420528,-0.07015084296390645,0.5
-0.07703148218244818,-0.043782024416097215,0.5
-0.08242635295419905,0.038270591728589626,0.5
-0.09996334775561577,0.07915933639650063,0.5
-0.04757232132044314,0.10208056507700437,0.5
0.02292461497764902,0.08897871509128408,0.5
-0.4565002854995436,0.4623265250680708,1.0
-0.545233411287171,0.32373471124112485,1.0
-0.21673995292606107,0.255553253496822,1.0
-0.5790124277030759,0.33656268828273805,1.0
-0.5242082891676842,-0.018935546340085152,1.0
-0.5468584620882566,-0.047004118066611214,0.5
-0.6025196318404239,-0.03941205914337468,0.5
-0.6088147536886362,-0.19856906610697292,0.5
-0.5136555002465841,-0.24723633761183345,0.5
-0.5035873009786938,-0.26386104494300516,0.5
-1.1680423896795404,-0.1387788958411727,1.0
-1.7644150400723309,-0.2665929784710126,1.0
-1.7385749905247618,-0.5190359300738528,1.0
-1.1439485519323966,-0.8616091207680217,1.0
-1.4265405009098973,-0.6464729771597258,1.0
-1.124190027598113,-0.5894529180077384,1.0
-0.8410735785562067,-0.8723687387455392,1.0
-0.8566241727892897,-0.9430921273293985,0.5
-0.7519119037285891,-0.9217909954140348,0.5
-0.716368422135206,-1.008529912164425,0.5
-0.7688187101029627,-1.0364861592588945,0.5
-0.7885298524253113,-0.9647536292765678,0.5
-0.644542651278216,-0.8890792309078921,0.5
-0.8021842407128564,-0.8513923163617297,0.5
-0.8817823550542778,-0.8530705527630688,1.0
-0.937045415690534,-1.0723483483436351,1.0
-1.2313653777856008,-0.9833995601058806,1.0
-1.0116210734629842,-1.0407323119859864,1.0
-0.3239384116072239,-0.7673733823435935,1.0
-0.7190482677010608,-1.173065157647371,1.0
-0.19614037511686944,-1.0540691073538109,1.0
-0.17907659460498332,-1.1295051451158815,1.0
