X,Y,Diffusion Coefficient
0.009640975725911547,0.0569464590417663,0.5
0.023979404537016254,0.009032804035288736,0.5
0.04025276353396746,-0.008472924765957304,0.5
0.04299484648037067,-0.012938460327554429,0.5
-0.045553078986401534,0.015299881099112593,0.5
-0.006940171146621099,0.12186012026633497,0.5
0.01531357112283251,0.12628684803108076,0.5
0.11494812218904736,0.4459776577649308,1.0
-0.03667211670988134,0.9756205520828841,1.0
-0.3835435943358848,1.1112661524524545,1.0
-0.33144291944543625,0.801708809235598,1.0
0.4425905350618252,0.4837621845257751,1.0
0.4701580735200268,0.7565573823033949,1.0
1.2108109399019051,0.4629891050945311,1.0
1.2988736272472505,0.4944156853430744,0.5
1.3300398044666866,0.5622137791098865,0.5
1.38102626069184,0.564893495775658,0.5
1.403281191489715,0.6099656776370537,0.5
1.335769461689578,0.5706137061455742,0.5
1.4991834788503946,0.49106446609535437,1.0
