X,Y,Diffusion Coefficient
-0.4142164858153293,-0.20525186430796907,1.0
-0.49696816387104537,-0.3799106449556373,1.0
-0.6193298527062523,-0.38055211429632435,1.0
-0.6317668604999027,-0.3251194423109976,1.0
-0.4358181209192846,-0.5091322554652399,1.0
-0.3756078097142621,-0.49442316479840415,0.5
-0.31416240844660304,-0.5620160860961527,0.5
-0.2985041837856466,-0.5089766742763365,0.5
-0.2435607490711525,-0.45590248658040144,0.5
-0.31568688873589834,-0.5092988210589208,0.5
-0.31872937891495867,-0.40712213276027137,0.5
-0.4418920209993939,-0.3677957236877914,0.5
-0.579473066257999,-0.2913954275879325,1.0
-0.7119199935410571,-0.40657513717308397,1.0
-1.5210250616883236,-0.1867064163814431,1.0
-1.5864645662687695,0.4448479789807289,1.0
