X,Y,Diffusion Coefficient
-0.01522279623985175,-0.3090845317254584,1.0
-0.2014056523099098,0.06477757700169834,1.0
-0.2701808896528884,0.3444382260099511,1.0
-0.19923175070594917,0.8761658487115581,1.0
0.17309762011292645,0.30158845601561324,1.0
0.10735118732537986,-0.2138273534723788,1.0
0.055486843182917335,0.06910085277055666,1.0
0.059628759652151905,0.15061620127700867,0.5
0.023403101396831737,0.05526859320833136,0.5
0.07880617679468867,-0.008951663917235633,0.5
0.14963040576036496,0.009883278375724114,0.5
0.18720806633452913,0.03701434649772445,0.5
0.5063647651448653,0.20997182282921692,1.0
0.6628574846829685,-0.010882273665374587,1.0
-0.06380176090313894,0.2415984535712638,1.0
