X,Y,Diffusion Coefficient
0.2863601602121745,-0.17121765029856134,1.0
0.5150556507146719,0.19623232030279447,1.0
0.8579668089625508,-0.025687053821043748,1.0
0.7369357766121707,0.17361434517286803,1.0
1.5529596133996615,0.5063579648090392,1.0
1.6594100640445977,0.47763727060065664,0.5
1.75969162892756,0.4232061925304673,0.5
1.8524213552245155,0.395402859168677,0.5
1.9799126511193532,0.31333939103121305,0.5
1.9035394266964116,0.186019886830695,0.5
1.83108733011269,0.13634919425610936,0.5
1.955866783546923,0.17116136744407268,0.5
1.8926171244233223,0.158154028640795,0.5
1.900303748801565,0.16719779810691596,0.5
2.376366394480368,0.0463020917123618,1.0
2.2604340814182007,0.24285277356833526,1.0
1.8737660222430406,0.3112859503299113,1.0
1.9751074655554834,0.4699679774498849,1.0
2.507590702903823,0.9451563263618569,1.0
2.5546742407478704,1.012536322220517,0.5
2.513911201607002,1.0443718711678824,0.5
