X,Y,Diffusion Coefficient
-0.10618348838897156,0.12194252505978623,1.0
0.049812513757355695,0.04447010745038238,1.0
0.06730529253069926,0.12062136582747279,1.0
-0.22117086686228143,0.498352791026666,1.0
-0.3368145852208881,0.6385252553795384,1.0
-0.4139977939572784,0.23837489687282237,1.0
-1.1821728836683807,0.14226855056795534,1.0
-1.209866604988177,0.0941083375031514,0.5
-1.2147993032105326,0.08514313816920832,0.5
-1.1898880757629084,0.03561749376566219,0.5
-1.1321131900958668,-0.02965731149723099,0.5
-1.1414249495361608,0.01924314562870108,0.5
-1.1612421750376427,0.01991983181175373,0.5
-1.1112672796574339,-0.035947181645807416,0.5
-1.0963761050450629,-0.04114278027805679,0.5
-1.1337562289330847,-0.0025979971779006086,0.5
-0.8663668818766305,-0.3478910869841451,1.0
-1.4974587338347796,-0.29056458866573687,1.0
