X,Y,Diffusion Coefficient
-0.30325660832447976,0.2755067213098614,1.0
-0.29521161024351744,-0.22846855303696056,1.0
-0.3465084120202939,-0.0830574282904887,1.0
-0.3499953530323631,-0.05789923360787941,1.0
-0.4969319631969026,0.008967871862448865,1.0
-0.6325565205174462,-0.1469926588958147,1.0
-0.41299892431036983,-0.33095449150769696,1.0
-0.3150565082703637,-0.68352802297839,1.0
-0.1316953896531009,-1.2472438278877502,1.0
0.029063910029547363,-1.3599259327629014,1.0
0.5051490575112746,-1.452914790204241,1.0
0.5791730760336061,-1.4570619830902007,0.5
0.5759502174547713,-1.395921154381036,0.5
0.6001709948436766,-1.4552245842320537,0.5
0.5070313356492516,-1.4622234195475698,0.5
0.520147958559538,-1.469681204369819,0.5
0.5376839213202704,-1.417217348487471,0.5
0.41968646342215804,-1.5109575526686958,0.5
0.5487918561923656,-1.98149916559082,1.0
1.0740666454474974,-2.5242123417954563,1.0
1.2406829692948442,-2.3633016598971137,1.0
0.997688547990812,-1.8071942593901709,1.0
1.4001969333782631,-2.2507219356578143,1.0
1.3678106754372952,-2.1782489725174643,0.5
1.4864427101183377,-2.24742079377367,0.5
1.463290771299037,-2.164002583783667,0.5
1.4936367743370746,-2.167984555863788,0.5
