X,Y,Diffusion Coefficient
0.003741245147732372,0.1233934874242052,0.5
-0.05095246062090009,0.12181922764875912,0.5
0.037953582829065684,0.1914307009988836,0.5
0.06947928728222685,0.17160083706942547,0.5
0.03599672364577149,0.23182998078039296,0.5
0.02732329935629197,0.23821668983954314,0.5
0.017315114081194356,0.11162867046231092,0.5
0.23014708251512803,0.256384389360822,1.0
0.18990877233480233,0.22135834115707387,1.0
0.6528972378867414,0.3140134295804676,1.0
0.9299484521243226,0.4034180203138455,1.0
0.6092202397679416,0.9334932174889077,1.0
0.6853373769051235,0.9050745505241071,0.5
0.748868244766627,0.8924431396571277,0.5
0.7527055066534692,0.9380486181901646,0.5
0.7355641380906792,0.8769558840743876,0.5
0.7020642488369249,0.8767559009000668,0.5
0.598794168267894,1.429806831045397,1.0
0.4280944890373203,1.5084502407946194,1.0
0.37437993087229504,1.4677192381851163,1.0
0.7012287898593379,1.44728004681909,1.0
