X,Y,Diffusion Coefficient
0.06754738459444394,0.03537082991055315,0.5
-0.14805194173533648,-0.03627004444323603,0.5
-0.18143832565666615,-0.000342531679163198,0.5
-0.21069784131283453,-0.068029025181086,0.5
-0.15517196039892694,-0.13854902227258636,0.5
-0.16931346619320814,-0.1164383465623575,0.5
-0.23730710509462916,-0.02605558993083637,0.5
0.12450927238730541,0.2983812420665066,1.0
0.29922209910940945,-0.44542945721960414,1.0
0.32015581029898665,-0.16100754388108113,1.0
0.5073585940639704,-0.7992556134313888,1.0
0.7486934480264414,-0.7809146046998643,1.0
0.8392138271526354,-0.6887331171080289,0.5
0.764537825569042,-0.6649578831530382,0.5
0.7772873833186947,-0.6372183132725014,0.5
0.7402288473297701,-0.6641916308296053,0.5
0.7065694297336822,-0.7444701227396685,0.5
0.8646064070802574,-0.22780561444906944,1.0
1.2519178923509484,-0.7171492054690487,1.0
1.3701500577302996,-0.4421464895099471,1.0
