X,Y,Diffusion Coefficient
-0.19948599457723487,0.5528045854228782,1.0
-0.5760906150561452,0.776040218376519,1.0
-0.588098665680739,0.9486587728190868,1.0
-0.38371755991141465,1.4807210296255793,1.0
-0.42655102073133006,1.5830790640872057,1.0
0.002115254350411544,0.7560485386464878,1.0
0.5216572673382986,1.1356561140734418,1.0
0.4647737698850613,1.0038217959692468,1.0
0.393038990855951,1.0299321957205332,1.0
0.4482105881289828,1.0950514674664675,0.5
0.32171123690660275,1.0467607612380494,0.5
0.3428181352873268,1.0655839019520197,0.5
0.44274900692316316,1.1668476251667095,0.5
0.42545834267266563,1.0803520822947803,0.5
0.28876687846071736,1.0993522609424198,1.0
0.14272680301324572,0.9866422108646753,1.0
0.3451661385534377,1.1750692552365327,1.0
0.683583374049768,0.7706987637025886,1.0
0.21225201649264225,0.11961584583469997,1.0
