X,Y,Diffusion Coefficient
-0.006158937199156,0.08895771592837842,0.5
0.10699532362442414,-0.03080707854516826,0.5
0.06312559141950302,-0.10482147642163242,0.5
0.11463097591418606,-0.055805493589695644,0.5
0.1671001129316545,0.030640184109903858,0.5
0.12783247967983097,-0.010804466798369876,0.5
0.1684629542256813,0.003522095034207662,0.5
0.39128051413645504,-0.6303264912175924,1.0
0.521397519161984,-0.5040493408091344,1.0
0.4310312979226065,-0.6729597385573204,1.0
0.34507476793743364,-0.7791417839166971,1.0
0.10299645671744914,0.007884215905376135,1.0
0.266952624415983,0.17387326484381146,1.0
0.25023060901337124,-0.21831964507117166,1.0
0.1084084323795218,-0.40608287285372113,0.5
0.16674642241579918,-0.4850655968840641,0.5
0.11102606599985895,-0.5755578579377445,0.5
0.0430217426184778,-0.5614608739829796,0.5
-0.08793028462651478,-0.5914730574698436,0.5
-0.0779006256423102,-0.6400510055458426,0.5
-0.13674923731450314,-0.6181014526388431,0.5
-0.05646016402735313,-0.6285937790159005,0.5
0.09066399704988926,-0.5642408404023969,0.5
0.05587325083873059,-0.4764226476123382,0.5
0.14312067431008463,-0.48247279599461734,0.5
-0.007934858947266532,-0.5660808999618212,1.0
