X,Y,Diffusion Coefficient
0.14718742326294348,-0.104531951183183,1.0
-0.10461439279724472,-0.31097521772295295,1.0
-0.3769828420353369,-0.6178178987185434,1.0
-0.012858792565775823,-0.23610716045646407,1.0
0.10850356363959422,-0.9728921167388764,1.0
0.20762434732472995,-0.9172849931594124,1.0
-0.2269745010379699,-1.092436103666849,1.0
-0.195219744131594,-1.1598164639176987,0.5
-0.1666986791112934,-1.1028095882316695,0.5
-0.22246380430558577,-1.1293589028990587,0.5
-0.19839683847034062,-1.0734442321171334,0.5
-0.13791331748694122,-1.1598764833140036,0.5
-0.2170935101754445,-1.2172574401779053,0.5
-0.12365538338049342,-1.3005582376382312,0.5
-0.44746062101280204,-1.2327093726375178,1.0
-0.2423502359161802,-1.155497186756417,1.0
-0.19531925634591668,-1.1801267901487704,1.0
