X,Y,Diffusion Coefficient
0.31441758368603023,0.29809137274088976,1.0
0.4697834106298118,-0.06126867773645028,1.0
0.6673064582377383,-0.17977788375525294,1.0
0.3196661075397059,-0.3403787436108493,1.0
0.003874290135995495,-0.5627848551806439,1.0
-0.23039780146426028,-0.7471647040997189,1.0
-0.1256561799253602,-1.319182083508828,1.0
0.06575023510419087,-1.5909367747683083,1.0
0.244725325445817,-1.8250678572008816,1.0
0.24751163968353956,-1.8841945847171973,0.5
0.1849631628284446,-1.8967212341779598,0.5
0.1713046892678381,-1.879987693409741,0.5
0.1499027234802714,-1.9793866894096828,0.5
0.03808973104731621,-1.901203920137503,0.5
-0.012645303291440688,-2.2580975700129833,1.0
0.3470105286671985,-2.621619144838891,1.0
-0.02281504234520465,-2.58545605541247,1.0
0.13343132482162223,-2.17174447278451,1.0
-0.23890296254717897,-2.45497414428315,1.0
-0.11896261919213022,-2.5143163510223014,0.5
-0.1703800645083684,-2.369102582279616,0.5
-0.169946779375566,-2.362458309900781,0.5
