X,Y,Diffusion Coefficient
0.12903547642911392,0.01941815816611921,1.0
0.1083652321341378,0.08166015212592842,1.0
0.22672791231221817,-0.5198788031588413,1.0
-0.09985333793643036,-0.3694399258255643,1.0
-0.22885948018202143,-0.1386041196365546,1.0
0.2684073987874196,0.12594704445460547,1.0
-0.24246071431534044,0.1145927300161965,1.0
-0.2835294593070267,0.030424265404248377,0.5
-0.29690212702473695,-0.008611127937063007,0.5
-0.312360963851091,0.10766934731584138,0.5
-0.27474639785383026,0.071081370904511,0.5
-0.29664262292341464,0.06114198274959889,0.5
-0.2314989908890745,0.09988517895537385,0.5
-0.2891450887168715,0.09743308897673841,0.5
-0.22059968907829325,-0.7832845047262088,1.0
0.015022257828934599,-0.9421892272381238,1.0
0.7482918743113425,-0.936139872709786,1.0
0.5520805066798915,-1.0061740094349843,1.0
0.17697122752864447,-1.144645497583378,1.0
-0.17495813531789983,-1.4058155911465393,1.0
-0.11765496445019948,-1.273444412770561,1.0
-1.1355210977862007,-1.2646311533585024,1.0
-1.5120615488157545,-1.1026684096529986,1.0
-1.4304424371594853,-1.082015600209994,0.5
-1.3832120999626025,-1.0389589818793301,0.5
-1.420616275386133,-1.0477863017517741,0.5
-1.4770492913948476,-1.0255837252655646,0.5
-1.5502970334865258,-1.0228569792608366,0.5
-1.2914772769794893,-1.086573464489693,1.0
-1.0409904486939638,-1.014189697299789,1.0
-1.6157552238642672,-1.2852355744962494,1.0
-1.847317485234208,-1.7981315960870445,1.0
-1.6761250063230124,-1.9849057084581858,1.0
-1.7514577933279014,-1.946421694886445,0.5
-1.7274272132755595,-2.056490491218569,0.5
