X,Y,Diffusion Coefficient
0.22909132521710948,-0.040847164712656335,1.0
0.002083130830040747,0.43198518475917347,1.0
0.10854650138391585,1.0359140261956004,1.0
-0.04497215794872385,0.7929966380291718,1.0
-0.09362023964249805,1.1242887185190964,1.0
-0.0021715969912286803,1.3208060914035689,1.0
0.14955028434719386,1.2989562462069062,1.0
0.12988663817129223,1.23958438976331,0.5
0.09643963063124728,1.2620780566124612,0.5
0.2251288050003745,1.2991555735545306,0.5
0.2843935689150069,1.2245377756231788,0.5
0.21680475379541775,1.344339921464322,0.5
-0.43836641788391995,1.6131436615730192,1.0
-0.12958686306115996,1.3387492057562393,1.0
0.17525078068506017,1.3242244370324026,1.0
0.4452474160083637,1.5441966161207268,1.0
