X,Y,Diffusion Coefficient
-0.044269696499872585,0.08239346667656372,0.5
-0.17014811230771945,0.06885815745767199,0.5
-0.06679781676175477,-0.021584547411448246,0.5
-0.029877708667307677,-0.02708968882027914,0.5
-0.06880361864662163,0.015500115147956798,0.5
-0.0493787958730032,-0.18207938966020684,1.0
0.5728637952230556,-0.07517640930531191,1.0
0.3463717813897277,-0.1477694798612081,1.0
0.2534668602767274,0.10144228520606344,1.0
0.2495506395129671,-0.07320962754442925,1.0
1.0376894994460664,-0.30802251153317595,1.0
0.9127170884707596,-0.16945366656889616,1.0
0.9361738507528351,-0.12847864226453967,0.5
0.9637967124670029,-0.1271233662989712,0.5
0.9795448595031743,-0.04084474032693512,0.5
0.9274168255245754,-0.09436190299294944,0.5
0.9213667514813338,-0.09625422112732332,0.5
0.8824334169713992,-0.017291161750526585,0.5
0.7390584640232876,-0.07351674426494792,0.5
0.49776981059483155,-0.052553361984798305,1.0
0.5535216052244467,0.16478274536132498,1.0
0.14518051521096498,-0.12538404467880615,1.0
0.4306967463426218,-0.23017719748477744,1.0
