X,Y,Diffusion Coefficient
-0.2469890955149851,0.1531817238318405,1.0
-0.408660089603319,-0.019045242071716345,1.0
-0.23919726661631133,0.02722640781017912,1.0
-0.17828112827569467,-0.018449485339944574,1.0
-0.5363678151558251,0.6451176093252595,1.0
-0.6426782591948955,0.5187242522550736,0.5
-0.6159275297720276,0.648909019779625,0.5
-0.6744632167453347,0.7281657228815108,0.5
-0.6802009019133213,0.6546455716030868,0.5
-0.6365705288606496,0.5512552343883536,0.5
-1.1308178919032703,0.5824027574627546,1.0
-0.47919572510436503,1.0072475715953604,1.0
0.20765042083728624,1.3213045846439906,1.0
-0.01874048634326725,1.4615265198659482,1.0
