X,Y,Diffusion Coefficient
0.032161538584828744,-0.07050284835441996,0.5
0.043507195441721144,-0.05649071910948135,0.5
-0.02323745606988252,-0.05458826721274609,0.5
0.04857178448063221,0.05132890264367824,0.5
0.07545713862457896,0.0757643083239215,0.5
0.5154937625798286,0.28192245100798363,1.0
0.25216855839753766,0.11365641562904,1.0
0.22545277951066878,-0.22174269406205666,1.0
0.5002456351704059,-0.2150173251179023,1.0
0.5948036564534075,-0.13608319028731047,1.0
0.554053469628358,-0.2392668859981024,0.5
0.47379879556487936,-0.26873721610411866,0.5
0.41892285468714063,-0.21177733878487945,0.5
0.37040619925895374,-0.2757082824837547,0.5
0.3158997554316348,-0.26443288531547937,0.5
0.06620280562926853,-0.4550297939907052,1.0
