X,Y,Diffusion Coefficient
-0.4127481817708975,-0.09632885823545921,1.0
-0.36788069374504034,-0.30906075328325394,1.0
-0.6393071609755956,-0.22508575243205936,1.0
-0.2954762457085345,-0.4285698131952776,1.0
-0.9024321467239579,-0.24746847617302484,1.0
-0.5563727332568312,0.08797647174904002,1.0
-0.7138156720469158,0.1900950460597166,1.0
-1.5565835987827752,-0.28817008411102923,1.0
-1.473616053948285,-0.5306003729049266,1.0
-1.478102004357284,-0.49010055835046823,0.5
-1.4861815171060793,-0.47597437678181076,0.5
-1.5496711244777857,-0.4360831509382701,0.5
-1.6577858947012076,-0.42150082242820835,0.5
-1.6195793660278732,-0.39128767685931704,0.5
-1.571174551887554,-0.35298243539071095,0.5
-1.591643819867866,-0.3581280802058141,0.5
-1.5124854444670393,-0.17875698344399296,1.0
-1.5078005750237056,-0.6155016031653991,1.0
