X,Y,Diffusion Coefficient
0.01882700903318023,0.019310456702145568,0.5
-0.037086836782009955,0.007348449798472155,0.5
-0.057602027840016695,0.06178487211953505,0.5
-0.055816163928287296,0.016715513058846727,0.5
0.08008781489447968,0.003692793362789378,0.5
0.15290906371615576,0.09540557625053132,1.0
0.550284120398699,0.5400820756287413,1.0
0.6003260116292829,0.17681601024659493,1.0
0.4549498796239574,-0.06441657027401906,1.0
0.9310668065781131,0.113768694470616,1.0
0.6777413590357038,0.37948479920167866,1.0
0.38670007668386525,0.2520179642755561,1.0
0.29712555281064684,0.4296307612524156,0.5
0.20135234984387623,0.5152363675773016,0.5
0.2319866332489588,0.5348151649588265,0.5
