X,Y,Diffusion Coefficient
0.06759196355397516,-0.02811939375522563,0.5
0.04630735738327147,0.0557105692027916,0.5
0.0905187112497226,-0.07430543557902275,0.5
0.11228756723236451,-0.08652465749863258,0.5
0.03480104036074011,-0.09810021618894567,0.5
0.03884868924405942,-0.1828665414840914,0.5
-0.018980816189791007,-0.1315860959663791,0.5
-0.18208211824819048,-0.31319131784255644,1.0
-0.2746443339309855,-0.5674426411042224,1.0
-0.44250453241407117,-0.40495766145092027,1.0
-0.2000905294476478,-0.027532804567795555,1.0
-0.1497763405169476,0.10458135395427101,1.0
-0.1851640316946213,0.05972542428158946,0.5
-0.1613864526386226,0.059594268061179345,0.5
-0.22624274464165173,-0.0009706701212444172,0.5
-0.21784059942791614,0.011922095420147959,0.5
