X,Y,Diffusion Coefficient
-0.09002777666291595,-0.30465343048633403,1.0
-0.14481803619477607,-0.11201973092155817,1.0
-0.5599762400027513,-0.18341845235615178,1.0
-0.7031467492359729,-0.31981675553060457,1.0
-0.6252755424575355,0.07645632882260722,1.0
-0.6252318694978797,0.17659219632825246,0.5
-0.6033725557844222,0.1311151650210439,0.5
-0.5426341629808974,0.1861747030934284,0.5
-0.4542522653158221,0.20573167340751605,0.5
-0.4819604725661345,0.177664924031803,0.5
-0.5272912097789436,0.07700016402507764,0.5
-0.48632913972245123,0.11345409083168759,0.5
-1.007413145594402,0.5651579787174953,1.0
-0.836819773512363,0.7869380767149821,1.0
-0.8868203764302972,1.290783588187017,1.0
-0.9675248096628493,1.3180230956015406,1.0
