X,Y,Diffusion Coefficient
0.056655564808731955,0.2175505724969347,1.0
-0.13489224233410477,-0.13843382736460985,1.0
-0.6194257948519959,-0.006757930532823975,1.0
-0.11347640951053128,0.1916634676492686,1.0
0.13550263078892413,0.348031704415922,1.0
0.34228243522654744,-0.21883093579515278,1.0
0.09501285552738295,-0.1344384526357066,1.0
0.09282162794917144,-0.1642456506401951,0.5
0.03397534431514593,-0.1428312414044365,0.5
0.014635532425678232,-0.16571740509083158,0.5
-0.0002542311822266094,-0.06274613458777997,0.5
0.03713336463490573,0.02825320542770629,0.5
0.10022368338540025,0.05712212150396842,0.5
0.07644440442216716,0.0749827889864879,0.5
0.02941614245922637,0.23315914638459223,0.5
-0.04814304599027662,0.3111467076785299,0.5
-0.012990268756773948,0.3526738431858658,1.0
-0.005133545304216768,0.34966253817668047,1.0
0.30135864499095066,0.05126978165160051,1.0
0.34420142996640885,0.05606949951036791,1.0
0.312750405630615,0.10020239888397303,1.0
0.3287424216518478,0.1318924201158022,0.5
0.3344418559526345,0.1950742555894861,0.5
