X,Y,Diffusion Coefficient
-0.2416920102697296,-0.11575029655272163,1.0
-0.3319441642299019,0.02874962339914809,1.0
-0.1771021912845059,-0.005845409668549913,1.0
0.2240112142408365,-0.20692827537906608,1.0
-0.006914871269045331,0.5350626449441827,1.0
-0.0021406869468510474,0.47312682220548524,0.5
0.037085954577490025,0.5419684188033658,0.5
-0.09364614591190118,0.43371196573412923,0.5
-0.04901369155158573,0.5025191782665386,0.5
0.003230755740490393,0.4093830202985956,0.5
0.029585777857033632,0.5630225662823819,1.0
-0.14177124910628297,0.5013562203435769,1.0
-0.2552836252062561,0.22050100057502653,1.0
-0.4510522329252132,-0.1773954840049874,1.0
0.017308019016092857,-0.4627737681743149,1.0
-0.025324859450425362,-0.46401825536836827,0.5
-0.10171936615945351,-0.4897636857786088,0.5
