X,Y,Diffusion Coefficient
0.05168318099678507,-0.019086399976029726,0.5
0.0439530606391107,-0.038360669537276126,0.5
0.03502947251693346,0.08243970952628024,0.5
0.07023769251062253,0.035636333119945,0.5
0.11715635399810068,-0.0011561222727531698,0.5
0.20273292889214,-0.0018618908804259706,0.5
0.21816683018226843,0.1217221501758088,0.5
0.0979724648663101,0.2942820352393545,1.0
-0.18705424137602117,0.2592287757125695,1.0
-0.5888305878298474,0.5010896789070034,1.0
-0.9636214854656908,0.9717789775627701,1.0
-1.038348844674814,1.0362011740485901,1.0
-0.9862574473555795,1.0027634133257162,0.5
-0.9235509546308825,0.916026734054884,0.5
-0.8651621018302345,0.8714757990887163,0.5
-0.8942343172235709,0.9018003393872662,0.5
-0.9042191688837137,0.9862851053200735,0.5
-0.9537353092296432,1.0451444730406818,0.5
-0.9480597687945257,1.085164006000382,0.5
-1.0398885736468508,1.181354755628699,1.0
-1.2976817541437216,1.341045532356938,1.0
-1.4424649963761953,1.147077813156118,1.0
-2.0909739029034844,1.0555918725260434,1.0
-2.509015967868778,1.4052654051666356,1.0
-2.7080545095650614,1.612104645506742,1.0
-3.2507256967024327,1.1239559951918305,1.0
-3.348700531928734,1.0627171517248768,0.5
-3.2961230346459236,0.956569098512264,0.5
-3.2579783140048058,0.9859677849973089,0.5
-3.1963170560663126,1.1562904583082045,0.5
-3.2779816988719612,1.1260411798143577,0.5
-3.5563788411239066,1.3690478417414296,1.0
-3.0478243423014972,1.08648116673953,1.0
-3.3568713385165427,0.6909131590985109,1.0
-3.154042445722134,0.9471605042122716,1.0
-2.729268366715715,0.683268808389497,1.0
-2.622217221074184,1.0734418866589672,1.0
-2.772972452335865,0.8058465896977272,1.0
-3.103571130896355,0.7048630143697836,1.0
-3.3415585420663,0.8128848249775287,1.0
-3.2634577189931897,1.0433756319103344,1.0
-3.550937315920062,0.9054837270081753,1.0
