X,Y,Diffusion Coefficient
-0.04021209909864172,-0.03982213025694899,1.0
-0.34841008453125444,-0.3176015355604187,1.0
-0.012095072627891834,-0.383224584078174,1.0
0.47884428311836985,-0.6764411315648095,1.0
-0.4530291055171319,-0.682441204029108,1.0
-0.4790173138901387,-0.7028568312646227,0.5
-0.5294141009233363,-0.6960421681827142,0.5
-0.535720172149454,-0.7085948199926633,0.5
-0.48333324899603586,-0.6346802549067821,0.5
-0.4480629152446066,-0.7385381655282948,0.5
-0.2186946367426868,-0.4907786467635459,1.0
0.0693640157865934,-0.5174569209821377,1.0
0.0022885700882854937,-0.4511972600311411,1.0
0.049277231996667226,-0.5938635158800816,1.0
0.11736368716906875,-0.8851284827527808,1.0
0.005110978865803223,-0.7264121403074202,1.0
0.030500282283896916,-1.1407880247602802,1.0
-0.31342552695125386,-1.4447725702194296,1.0
-0.16195159183291605,-1.033782083402683,1.0
-0.7242309384720039,-1.5978550575248516,1.0
