X,Y,Diffusion Coefficient
0.03290284516121683,0.016005436021956997,0.5
0.06873645301047543,-0.0502459179767445,0.5
-0.06646680532148433,-0.023869038174214333,0.5
-0.08089531300348082,-0.03722228116805475,0.5
-0.175775530038553,-0.12465026618877294,0.5
-0.048590491873421626,0.2808346557063048,1.0
-0.0005574936523403962,0.26991754967146026,1.0
0.00890850394816008,0.2774616407033981,1.0
-0.0576745464322691,0.19897769700013207,1.0
-0.1011124915599059,0.45443237729229174,1.0
0.07644964223219491,0.6571625064771156,1.0
0.4977011437422423,0.8377730457116113,1.0
0.6370174555307115,0.955793452037342,0.5
0.768247878796286,0.9113144221137311,0.5
0.7611245280253092,1.033746187737878,0.5
0.6606212311592023,1.0106500874480107,0.5
0.7329633057364117,0.9787818841499626,0.5
0.8736203578849737,1.0461139592610018,0.5
0.8218313301385624,1.1150821768484294,0.5
0.9026272174432695,1.0841876504553492,0.5
0.8145213491983141,1.1133011650706814,0.5
0.7704890424932344,1.1323939300846992,0.5
0.7896561061022859,1.2255181090212721,0.5
0.6827321241803569,1.0859591181162302,0.5
0.6444291535689699,1.1379243544303042,0.5
0.6697328497132,1.079262436867821,0.5
0.6609892052420226,0.971118284293264,0.5
0.6494332191245173,0.958965556349756,0.5
