X,Y,Diffusion Coefficient
-0.011664205363296374,-0.00021368491471891905,1.0
0.24945854125440686,-0.4466724848685016,1.0
0.1600146013588245,-0.8686165112339865,1.0
0.473893782895818,-0.2361605374468173,1.0
0.784969076964732,-0.16835508843533353,1.0
1.0245197882277617,0.149901207735522,1.0
0.9759168875720268,-0.03605420555122618,1.0
0.928142625151147,-0.027379832736643017,0.5
0.976563180017408,-0.024707140755577776,0.5
1.0302334790835694,-0.08473471768141944,0.5
1.079230043978591,0.0086676605517704,0.5
0.9844496443978398,0.04038348392088206,0.5
0.9575398042154826,-0.006883351641906579,0.5
0.9780663181990734,0.015933180914414587,0.5
1.0127903891875998,0.17250531367456234,1.0
1.6002988895415482,-0.4115235957386758,1.0
2.219485429266352,-0.22412116602898172,1.0
2.5557843450619475,-0.3637359036472026,1.0
2.860670436710668,-0.33552662175727976,1.0
2.998610097952783,-0.3229071882082474,0.5
3.03836207004694,-0.2645972634194089,0.5
3.0634716171523055,-0.21050067929988064,0.5
3.1841303668464382,-0.24746069755569305,0.5
