X,Y,Diffusion Coefficient
-0.2692046957434846,-0.006913479652843676,1.0
-0.2699532318510149,0.0759021814434754,1.0
0.00571336592448668,-0.2477648293039723,1.0
0.14287228046459965,-0.5117264339114853,1.0
0.017848119586415828,-0.42201415979120105,1.0
0.5229716307616495,-0.29526659168478253,1.0
0.6275592588656216,-0.5624842614512953,1.0
0.6944362632495131,-0.7272950072228387,0.5
0.6223593376014389,-0.6377439374178298,0.5
0.5970882918626463,-0.6634038951960014,0.5
0.6799838138193264,-0.7013520125321137,0.5
0.5870550230406203,-0.6888709553185983,0.5
0.6482143360595043,-0.6172005977217296,0.5
0.630329486263049,-0.6270729634306408,0.5
0.550690700047874,-0.6471267435634247,0.5
0.4905991491125173,-0.5811313629449164,0.5
0.6669180827294089,-1.064784172620716,1.0
0.4531617467162116,-0.7944452268751645,1.0
0.08897723586136386,-0.5550127328066469,1.0
