X,Y,Diffusion Coefficient
0.47772526492697276,-0.05768806746241552,1.0
0.16496684577387305,-0.1644404483502483,1.0
-0.026193863574143467,-0.03593338284491532,1.0
-0.3648031934207656,-0.09732095058332668,1.0
0.16034652655592152,-0.49846876864662637,1.0
-0.7787477907154874,-0.8738298040698462,1.0
-0.8574629047995787,-0.32486410289881684,1.0
-0.8908768291813247,-0.3791304051397326,0.5
-0.8840282601164442,-0.4348598794795752,0.5
-0.9395626667210113,-0.4079601429049368,0.5
-0.852393617823073,-0.46319333671611623,0.5
-0.9195600151866804,-0.5494590913238971,0.5
-1.3968520464940715,-0.15070120583094265,1.0
-1.316616758950288,0.027374208287351598,1.0
-1.4175299114658948,0.3221436745688092,1.0
-1.5367529821280972,0.34349457228941166,1.0
-1.620370864527624,-0.20788088106537977,1.0
-1.560478489843834,-0.13046764594850838,0.5
-1.5623608560463773,-0.06428067140641404,0.5
-1.5419240063742905,-0.08503276759174448,0.5
-1.5183976898088634,-0.13768000385726667,0.5
